relative_keyword,total_search,total_store,competitive_rate
타이틀리스트골프백,10140.0,77636.0,7.656410256410257
말본골프웨어,29130.0,105286.0,3.614349467902506
골프맨투맨,1750.0,124881.0,71.36057142857143
왁여성골프웨어,13190.0,23382.0,1.7727065959059893
볼빅여성골프웨어,9800.0,41523.0,4.23704081632653
타이틀리스트모자,18640.0,55890.0,2.9983905579399144
PXG모자,9890.0,30839.0,3.118200202224469
말본모자,8790.0,22289.0,2.535722411831627
나이키골프모자,4920.0,7093.0,1.4416666666666667
퍼팅연습기,11230.0,109645.0,9.763579697239537
골프연습망,3110.0,56515.0,18.172025723472668
골프스윙교정기,3210.0,70908.0,22.089719626168225
골프연습도구,7370.0,64172.0,8.70719131614654
퍼터연습기,3780.0,53093.0,14.045767195767196
골프스틱,2090.0,103144.0,49.351196172248805
골프그립교정기,2180.0,19716.0,9.044036697247707
골프그립테이프,2290.0,37811.0,16.51135371179039
골프네임택,8710.0,45051.0,5.172330654420207
골프볼마크,1650.0,43522.0,26.3769696969697
거리측정기케이스,6460.0,39807.0,6.162074303405573
초등학생자전거,2680.0,34856.0,13.00597014925373
삼천리전기자전거,11470.0,2636.0,0.22981691368788143
자이언트자전거,20280.0,50789.0,2.504388560157791
퀄리전기자전거,2980.0,2311.0,0.775503355704698
타이탄700,9590.0,869.0,0.09061522419186653
브롬톤자전거,10800.0,115663.0,10.709537037037038
모토벨로,20750.0,13999.0,0.6746506024096386
무선에어펌프,2790.0,122464.0,43.893906810035844
자전거체인오일,2990.0,34726.0,11.614046822742475
자전거킥스탠드,1370.0,106110.0,77.45255474452554
자전거양말,1540.0,80136.0,52.03636363636364
MTB클릿슈즈,2340.0,60294.0,25.766666666666666
자전거바람막이,2540.0,113741.0,44.77992125984252
평페달슈즈,1610.0,63739.0,39.58944099378882
열선장갑,13450.0,84138.0,6.255613382899628
시마노클릿슈즈,2730.0,13299.0,4.871428571428571
온요네스키복,6300.0,6764.0,1.0736507936507937
여성스키바지,2860.0,118786.0,41.533566433566435
이월스키복,6510.0,18175.0,2.791858678955453
피닉스스키복,5630.0,7001.0,1.2435168738898756
주니어스키복세트,4160.0,17577.0,4.225240384615384
카브스키복,8500.0,962.0,0.1131764705882353
스파이더스키복,3700.0,5521.0,1.4921621621621621
다이네즈스키복,3240.0,2138.0,0.6598765432098765
액자레일,11730.0,37563.0,3.20230179028133
말발굽,11740.0,85525.0,7.284923339011925
베란다코일매트,2460.0,38409.0,15.613414634146341
코일현관매트,1130.0,118556.0,104.91681415929203
업소용발매트,1380.0,114168.0,82.7304347826087
강마루,17930.0,18820.0,1.0496374790853318
셀프장판,11160.0,40051.0,3.5887992831541218
롤카페트,3890.0,100790.0,25.910025706940875
강화마루,11640.0,19634.0,1.6867697594501718
데크타일,3860.0,42001.0,10.881088082901554
원목마루,3610.0,70520.0,19.534626038781163
카페트타일,6250.0,113263.0,18.12208
모자이크타일,6350.0,105362.0,16.59244094488189
접착식데코타일,3070.0,82543.0,26.88697068403909
바닥데코타일,6220.0,72400.0,11.639871382636656
포세린타일,24990.0,42994.0,1.7204481792717088
테라조타일,8160.0,16731.0,2.0503676470588235
붙이는타일,3370.0,101376.0,30.081899109792285
카펫타일,8190.0,113264.0,13.82954822954823
현관타일,5960.0,126901.0,21.292114093959732
폴리싱타일,7780.0,24570.0,3.158097686375321
현관데코타일,2350.0,30553.0,13.001276595744681
접착식단열벽지,6450.0,74238.0,11.509767441860465
풀바른벽지,12410.0,72911.0,5.875181305398872
합지벽지,3410.0,128242.0,37.60762463343109
도배지,6000.0,108760.0,18.126666666666665
붙이는벽지,8700.0,123417.0,14.185862068965518
띠벽지,2150.0,35653.0,16.58279069767442
셀프도배,10890.0,97529.0,8.955831037649219
초배지,2700.0,9095.0,3.3685185185185187
보온벽지,4590.0,49284.0,10.737254901960783
폼블럭벽지,8000.0,72867.0,9.108375
암막시트지,4790.0,41832.0,8.733194154488517
대리석시트지,3590.0,76211.0,21.228690807799442
투명시트지,4560.0,104676.0,22.955263157894738
싱크대시트지,6690.0,102265.0,15.286248131539612
웨인스코팅,8870.0,21081.0,2.376662908680947
몰딩시트지,5500.0,126678.0,23.032363636363637
스탠드갓,1480.0,54929.0,37.11418918918919
이케아스탠드,5180.0,38093.0,7.353861003861004
이케아장스탠드,2920.0,3827.0,1.3106164383561645
집게스탠드,2680.0,99026.0,36.95
피포페인팅,16230.0,98536.0,6.071226124460875
돈나무액자,2360.0,50748.0,21.503389830508475
천연디퓨저,1390.0,65546.0,47.155395683453236
화장실디퓨저,2250.0,52808.0,23.470222222222223
대용량디퓨저,3410.0,55665.0,16.324046920821115
턴테이블디퓨저,1300.0,2019.0,1.553076923076923
패밀리침대커버,2820.0,21210.0,7.5212765957446805
라지킹매트리스커버,2060.0,12081.0,5.864563106796116
목디스크베개,12150.0,37226.0,3.0638683127572017
낮은베개,8260.0,91246.0,11.046731234866828
일자목베개,9300.0,83699.0,8.99989247311828
경추목베개,2300.0,84456.0,36.72
빨아쓰는베개,1910.0,20110.0,10.528795811518325
메밀베개,7400.0,102839.0,13.897162162162163
목이편한베개,1460.0,61537.0,42.1486301369863
패밀리침대패드,6050.0,42067.0,6.953223140495868
알러지케어패드,1500.0,87689.0,58.45933333333333
침대패드고정밴드,4560.0,39958.0,8.762719298245614
알레르망패드,5340.0,11882.0,2.2250936329588016
순면침대패드,1350.0,93542.0,69.29037037037037
돌침대패드,1400.0,32070.0,22.90714285714286
요커버,4850.0,129536.0,26.708453608247424
바닥요,2900.0,69047.0,23.809310344827587
이불요매트,1320.0,52898.0,40.07424242424243
바닥요매트,2230.0,46028.0,20.640358744394618
까는이불,2590.0,17886.0,6.905791505791505
바닥에까는이불,1110.0,13102.0,11.803603603603603
세사리빙극세사,1290.0,929.0,0.7201550387596899
이브자리이불커버,1280.0,450.0,0.3515625
닥스침구,1550.0,25062.0,16.169032258064515
닥스이불,5380.0,17656.0,3.2817843866171006
박홍근극세사이불,2960.0,1948.0,0.6581081081081082
닥스이불세트,1950.0,10267.0,5.265128205128205
알레르망키즈,3830.0,1360.0,0.35509138381201044
마마인하우스,1860.0,611.0,0.328494623655914
알레르망이불커버,3540.0,2531.0,0.7149717514124294
우리황토,2550.0,309.0,0.12117647058823529
요솜,1690.0,37044.0,21.919526627218936
목화솜요,1900.0,4035.0,2.123684210526316
목화솜이불,6400.0,20075.0,3.13671875
헝가리구스이불,3650.0,33781.0,9.255068493150684
호주양모이불,1960.0,16827.0,8.585204081632654
조선호텔구스,2390.0,1048.0,0.4384937238493724
순면카페트,1040.0,77417.0,74.43942307692308
특대형카페트,1030.0,123454.0,119.85825242718447
조각카페트,1680.0,32555.0,19.37797619047619
거실면패드,1010.0,41842.0,41.42772277227723
나비주름커튼,3790.0,90730.0,23.939313984168866
작은창커튼,8540.0,93052.0,10.896018735362997
극세사쇼파패드,3550.0,100815.0,28.398591549295773
벽걸이에어컨커버,4800.0,92419.0,19.253958333333333
에어컨실외기커버,2850.0,85268.0,29.91859649122807
실외기커버,3590.0,88714.0,24.71142061281337
스탠드에어컨커버,4440.0,45455.0,10.237612612612613
돌쇼파패드,3490.0,71559.0,20.50401146131805
일회용앞치마,9590.0,59264.0,6.179770594369135
치질방석,7810.0,26742.0,3.4240717029449423
식탁의자방석,4170.0,127609.0,30.60167865707434
실리콘방석,2180.0,46082.0,21.13853211009174
망고실,1280.0,27396.0,21.403125
수세미실,9550.0,37126.0,3.8875392670157067
코바늘가방,3440.0,63493.0,18.457267441860466
스킬자수,11720.0,25604.0,2.184641638225256
프랑스자수패키지,1790.0,55232.0,30.85586592178771
프랑스자수도안,1990.0,20640.0,10.371859296482413
펀치니들키트,1560.0,17980.0,11.525641025641026
프랑스자수실,1160.0,21668.0,18.679310344827588
펠트지,11160.0,59078.0,5.293727598566308
가죽공예키트,1810.0,84026.0,46.4232044198895
인형만들기키트,2420.0,75837.0,31.337603305785123
가방만들기키트,1650.0,125315.0,75.94848484848485
밤부베베천기저귀,4880.0,461.0,0.0944672131147541
신생아천기저귀,1490.0,3395.0,2.278523489932886
유모차고리,1030.0,23588.0,22.90097087378641
핸드머프,2450.0,15958.0,6.513469387755102
유모차보조의자,2850.0,8338.0,2.9256140350877193
유모차장난감,3010.0,58158.0,19.32159468438538
유아안전벨트,1590.0,23705.0,14.90880503144654
안전벨트쿠션,1640.0,59050.0,36.00609756097561
카시트트레이,3010.0,8932.0,2.9674418604651165
카시트발받침,1390.0,5121.0,3.6841726618705035
아이소픽스브라켓,1610.0,579.0,0.3596273291925466
카시트거울,1690.0,18255.0,10.801775147928995
산후복대,5600.0,8332.0,1.4878571428571428
마더피아,3120.0,38287.0,12.27147435897436
산전복대,3750.0,17187.0,4.5832
태교동화,1320.0,502.0,0.3803030303030303
하이베베,11300.0,394.0,0.034867256637168144
태교책,1500.0,1170.0,0.78
임신출산대백과,1150.0,146.0,0.12695652173913044
임신출산육아대백과,1850.0,121.0,0.0654054054054054
베이비플러스,9530.0,2709.0,0.28426023084994756
태아심장소리,2150.0,927.0,0.43116279069767444
너프건,18650.0,54605.0,2.927882037533512
베이블레이드,22630.0,112246.0,4.960053026955369
다마고치,29540.0,30518.0,1.0331076506431958
메카드볼,9850.0,18833.0,1.911979695431472
펜타스톰X,14180.0,2691.0,0.18977433004231312
트레져,23700.0,60118.0,2.53662447257384
고고다이노,18110.0,17459.0,0.9640530093870789
옵티머스프라임,10590.0,42712.0,4.033238904627007
포켓몬크레인,3550.0,1819.0,0.5123943661971831
미니특공대,29280.0,31481.0,1.0751707650273223
버블건,1740.0,122487.0,70.3948275862069
돌아기장난감,13150.0,61534.0,4.6793916349809885
꼬꼬맘,21270.0,1731.0,0.08138222849083215
블루래빗오감발달,8570.0,657.0,0.07666277712952159
헝겊책,3220.0,38444.0,11.939130434782609
튤립사운드북,25740.0,2151.0,0.08356643356643356
워터매트,4300.0,71468.0,16.62046511627907
똘똘이카메라폰,3410.0,1206.0,0.3536656891495601
블루래빗,14200.0,40520.0,2.8535211267605636
하베브릭스변신큐브,8430.0,47.0,0.005575326215895611
뽀로로카메라폰,1310.0,1007.0,0.7687022900763358
6개월아기장난감,6790.0,16844.0,2.4807069219440354
터미타임장난감,3690.0,2000.0,0.5420054200542005
시크릿쥬쥬핸드폰,3480.0,3921.0,1.1267241379310344
개구리연못,2930.0,5094.0,1.738566552901024
라마즈애벌레,6070.0,487.0,0.08023064250411861
유아텐트,5150.0,49570.0,9.625242718446602
인디언텐트,8340.0,90194.0,10.81462829736211
아기미끄럼틀,8260.0,24647.0,2.983898305084746
아기그네,6800.0,20469.0,3.0101470588235295
타요미끄럼틀,8690.0,1072.0,0.1233601841196778
아이팜미끄럼틀,8600.0,542.0,0.06302325581395349
정글짐,8710.0,17416.0,1.999540757749713
어린이텐트,3440.0,128494.0,37.35290697674419
아기인디언텐트,1590.0,8492.0,5.340880503144654
유아미끄럼틀,2620.0,25387.0,9.68969465648855
키즈텐트,1840.0,128494.0,69.83369565217392
야야바닐라미끄럼틀,2690.0,389.0,0.1446096654275093
야야미끄럼틀,2300.0,1045.0,0.4543478260869565
보행기튜브,4100.0,62200.0,15.170731707317072
유아구명조끼,2250.0,22493.0,9.996888888888888
어린이구명조끼,1400.0,66160.0,47.25714285714286
볼풀장,3820.0,50639.0,13.256282722513088
아기튜브,2980.0,49584.0,16.638926174496643
아기수영장,9120.0,75268.0,8.253070175438596
아기구명조끼,1660.0,9429.0,5.680120481927711
비치볼,1910.0,108370.0,56.738219895287955
유아튜브,1250.0,83550.0,66.84
플레이매트,3230.0,105191.0,32.56687306501548
넥튜브,1610.0,61424.0,38.15155279503106
플레이도우,11980.0,23418.0,1.9547579298831386
메이킹스퀴시,4730.0,4155.0,0.8784355179704016
아이클레이,9610.0,63831.0,6.642143600416233
스크래치페이퍼,5280.0,22047.0,4.175568181818182
페이스페인팅물감,2830.0,8678.0,3.0664310954063603
글라스데코,11570.0,61610.0,5.324978392394122
산리오스티커메이커,2180.0,2699.0,1.2380733944954128
스크래치북,1170.0,20214.0,17.276923076923076
천사점토,7470.0,35145.0,4.704819277108434
말랑이,10280.0,121506.0,11.81964980544747
산리오입체스티커메이커,1830.0,1879.0,1.026775956284153
레고닌자고,20340.0,108787.0,5.3484267453294
마인크래프트레고,21510.0,43391.0,2.0172477917247793
레고듀플로,18160.0,63632.0,3.503964757709251
레고시티,11540.0,82302.0,7.131889081455806
중국레고,6220.0,125717.0,20.211736334405145
맥포머스,27990.0,10194.0,0.36420150053590566
레고프렌즈,12150.0,55569.0,4.57358024691358
플레이모빌,29770.0,75327.0,2.5302989586832383
해리포터레고,9860.0,31542.0,3.1989858012170385
레고마인크래프트,11410.0,43391.0,3.8028921998247154
넘버블럭스,23980.0,7019.0,0.2927022518765638
아이링고,5960.0,1153.0,0.19345637583892616
레고스타워즈,8800.0,75826.0,8.61659090909091
레고자동차,14230.0,130160.0,9.146872803935349
디폼블럭,18610.0,94061.0,5.054325631380978
닌자고,16220.0,118928.0,7.3321824907521576
에어바운스대여,13250.0,1111.0,0.08384905660377359
눈썰매,22570.0,102750.0,4.552503322995126
눈오리집게,7630.0,20111.0,2.6357798165137614
유아트램폴린,3590.0,15826.0,4.408356545961003
스카이콩콩,4890.0,17121.0,3.5012269938650307
눈집게,5260.0,59614.0,11.333460076045627
에어바운스,16870.0,78840.0,4.673384706579728
캐치볼,7170.0,110822.0,15.456345885634589
눈오리,10850.0,34452.0,3.175299539170507
탱탱볼,5880.0,73584.0,12.514285714285714
요요,16670.0,89902.0,5.393041391721655
플라잉디스크,7450.0,53772.0,7.217718120805369
오볼,5290.0,3423.0,0.647069943289225
코지트램폴린,2930.0,2042.0,0.6969283276450512
스마트라이크트램폴린,3500.0,544.0,0.15542857142857142
유아전동차,4480.0,34042.0,7.598660714285714
스쿳앤라이드,15140.0,1044.0,0.06895640686922061
마이크로킥보드맥시,5120.0,3075.0,0.6005859375
유아웨건,4440.0,11091.0,2.497972972972973
붕붕카,8110.0,68697.0,8.470653514180025
전동푸쉬카,1330.0,10326.0,7.76390977443609
어린이킥보드,2330.0,105321.0,45.20214592274678
디트로네,12340.0,379.0,0.030713128038897895
아기킥보드,4480.0,15469.0,3.452901785714286
마이크로킥보드미니,2590.0,3253.0,1.255984555984556
리락쿠마스프링카,8830.0,383.0,0.04337485843714609
샘트라이크,3400.0,1453.0,0.4273529411764706
밸런스바이크,6100.0,25868.0,4.240655737704918
유아세발자전거,1230.0,49662.0,40.37560975609756
네발자전거,2520.0,19096.0,7.5777777777777775
16인치자전거,1650.0,94687.0,57.3860606060606
18인치자전거,1220.0,41443.0,33.96967213114754
자전거유모차,3420.0,117866.0,34.46374269005848
삼천리샘트라이크,1450.0,1230.0,0.8482758620689655
삼천리유아자전거,1640.0,5454.0,3.325609756097561
아기자전거,2600.0,51469.0,19.79576923076923
샘트라이크100,1400.0,803.0,0.5735714285714286
트라이크자전거,1460.0,10687.0,7.3198630136986305
14인치자전거,1050.0,56891.0,54.18190476190476
걸음마보조기,11110.0,10690.0,0.9621962196219622
아기체육관,24860.0,33455.0,1.3457361222847948
치발기,18750.0,68697.0,3.66384
에듀테이블,29620.0,2202.0,0.07434166103983794
유모차모빌,4370.0,7123.0,1.6299771167048054
아이팜베이비룸,3870.0,1173.0,0.30310077519379847
타이니러브모빌,11100.0,2188.0,0.19711711711711713
타이니모빌,26940.0,2560.0,0.09502598366740905
아기울타리,5220.0,42922.0,8.222605363984675
액티비티가든,9650.0,1834.0,0.1900518134715026
국민문짝,10200.0,229.0,0.02245098039215686
흡착딸랑이,2710.0,2253.0,0.8313653136531365
모윰치발기,6000.0,939.0,0.1565
코넘베이비룸,3450.0,33.0,0.009565217391304347
낱말카드,5470.0,92491.0,16.90877513711152
아기병풍,17020.0,1507.0,0.08854289071680375
뽀로로컴퓨터,7420.0,4508.0,0.6075471698113207
뽀로로코딩컴퓨터,14510.0,1596.0,0.10999310820124053
유아자석보드,2820.0,29953.0,10.62163120567376
감정카드,6610.0,6960.0,1.0529500756429653
맘스보드,15470.0,16261.0,1.051131221719457
콩순이코딩컴퓨터,5350.0,1014.0,0.18953271028037383
그림자극장,8240.0,1403.0,0.17026699029126213
한글자석,2110.0,18241.0,8.645023696682465
립프로그워드북,3980.0,243.0,0.06105527638190955
노리터보드,11070.0,3128.0,0.2825654923215899
뽀로로사운드카드,4050.0,1299.0,0.3207407407407407
뽀로로펜,4680.0,7602.0,1.6243589743589744
콕콕콕사운드벽보,2010.0,164.0,0.08159203980099503
아기벽보,1330.0,5703.0,4.28796992481203
코딩컴퓨터,3630.0,17689.0,4.873002754820937
모래놀이세트,2610.0,78129.0,29.93448275862069
미스틱하트윙,5970.0,752.0,0.12596314907872697
티니핑장난감,18390.0,17124.0,0.9311582381729201
행운핑,7610.0,8552.0,1.123784494086728
피에스타주방놀이,12170.0,1202.0,0.09876746096959738
원목주방놀이,6580.0,24246.0,3.6848024316109425
병원놀이,5550.0,121122.0,21.823783783783785
행운핑상자하우스,2660.0,196.0,0.07368421052631578
아이스크림카트,9910.0,7565.0,0.7633703329969728
알쏭달쏭캐치티니핑,8610.0,45063.0,5.233797909407666
티니핑구급차,1860.0,787.0,0.42311827956989245
주판,6190.0,39974.0,6.4578352180937
몬테소리교구,11050.0,99971.0,9.047149321266968
비지쥬,4240.0,90.0,0.02122641509433962
자석가베,1480.0,12045.0,8.138513513513514
가베가족,3530.0,31766.0,8.99886685552408
마블런,2550.0,16162.0,6.338039215686274
쌓기나무,1930.0,20546.0,10.64559585492228
제니쥬,3280.0,298.0,0.09085365853658536
앤도르프원목교구,1330.0,33.0,0.02481203007518797
도미노게임,1430.0,27612.0,19.30909090909091
러닝리소스,8430.0,104500.0,12.39620403321471
프뢰벨은물,4100.0,561.0,0.13682926829268294
카프라,10540.0,21895.0,2.077324478178368
고무동력기,2270.0,68543.0,30.195154185022027
개미키우기,2890.0,17085.0,5.911764705882353
잠자리채,1310.0,14559.0,11.113740458015267
에어로켓,3130.0,30090.0,9.613418530351439
슐라이히,6580.0,41692.0,6.336170212765958
코딩로봇,3790.0,33736.0,8.90131926121372
개미집,24360.0,46732.0,1.9183908045977012
쥬라기월드,22160.0,99128.0,4.473285198555956
인도미누스렉스,3710.0,5754.0,1.5509433962264152
보석캐기,1010.0,3290.0,3.257425742574257
소마큐브,5910.0,46957.0,7.945346869712352
간큐브,3030.0,15220.0,5.023102310231023
자석큐브,3510.0,46364.0,13.209116809116809
간즈큐브,2150.0,13850.0,6.441860465116279
칠교놀이,6720.0,79906.0,11.89077380952381
비지북,2850.0,4001.0,1.403859649122807
매직큐브,9460.0,96862.0,10.239112050739958
선수용큐브,1730.0,10256.0,5.9283236994219655
자석소마큐브,1630.0,4304.0,2.640490797546012
구슬퍼즐,1960.0,27973.0,14.271938775510204
스네이크큐브,1580.0,6320.0,4.0
루빅스큐브,3760.0,30804.0,8.192553191489361
멜로디언,7510.0,31309.0,4.168974700399468
실로폰,12180.0,87043.0,7.146387520525452
뽀로로노래방,5140.0,2073.0,0.40330739299610896
뽀로로코인노래방,1990.0,898.0,0.45125628140703516
핑크퐁피아노,2970.0,2337.0,0.7868686868686868
어린이피아노,2910.0,84069.0,28.889690721649483
유아피아노,3020.0,36267.0,12.008940397350994
아기피아노,3060.0,19249.0,6.290522875816993
뽀로로피아노,2100.0,2248.0,1.0704761904761906
마라카스,12400.0,37383.0,3.014758064516129
시크릿쥬쥬기타,1410.0,2310.0,1.6382978723404256
하베브릭스피아노드럼,2460.0,43.0,0.017479674796747967
핑크퐁마이크,1670.0,1685.0,1.0089820359281436
아기드럼,1900.0,38987.0,20.519473684210528
미니피아노,2280.0,73934.0,32.42719298245614
피아노장난감,1400.0,36623.0,26.159285714285716
시크릿쥬쥬마이크,1320.0,2246.0,1.7015151515151514
돈마호크,17170.0,3430.0,0.1997670355270821
냉동삼겹살,28620.0,18691.0,0.6530747728860936
목살,10320.0,91191.0,8.836337209302325
한돈삼겹살,3340.0,23725.0,7.1032934131736525
제주흑돼지,22730.0,16918.0,0.7443026836779586
흑돼지,15570.0,27355.0,1.7569043031470777
통삼겹살,7570.0,9732.0,1.2856010568031704
오겹살,7150.0,18457.0,2.5813986013986012
항정살,22160.0,12562.0,0.5668772563176895
양념돼지갈비,4560.0,38554.0,8.454824561403509
한돈선물세트,1120.0,12738.0,11.373214285714285
소갈비,24030.0,41203.0,1.71464835622139
돼지껍데기,14380.0,15258.0,1.0610570236439498
이베리코,21260.0,9503.0,0.4469896519285042
LA양념갈비,1280.0,18214.0,14.2296875
티본스테이크,10340.0,2409.0,0.23297872340425532
마장동한우,12490.0,6884.0,0.5511609287429944
횡성한우,18610.0,47504.0,2.55260612573885
갈비살,13990.0,34574.0,2.471336669049321
투뿔한우,3450.0,11938.0,3.460289855072464
블랙앵거스,8080.0,9885.0,1.2233910891089108
닭꼬치,28440.0,62143.0,2.185056258790436
닭다리살,27500.0,18660.0,0.6785454545454546
하림닭가슴살,20200.0,24919.0,1.2336138613861387
닭목살,11950.0,6581.0,0.5507112970711298
냉동닭가슴살,12950.0,107997.0,8.33953667953668
무뼈닭발,14790.0,18383.0,1.2429344151453685
수비드닭가슴살,7630.0,12554.0,1.6453473132372214
닭가슴살소세지,10890.0,68178.0,6.260606060606061
닭안심,8310.0,33131.0,3.9868832731648616
사세버팔로윙,22390.0,3220.0,0.14381420276909335
염통꼬치,13340.0,8952.0,0.671064467766117
생닭가슴살,8790.0,6117.0,0.6959044368600683
노브랜드닭가슴살,11110.0,672.0,0.06048604860486049
버팔로윙,12360.0,6806.0,0.5506472491909385
맥반석계란,9650.0,16058.0,1.6640414507772021
구운란,4220.0,25171.0,5.964691943127962
유정란,9890.0,30165.0,3.05005055611729
반숙란,7980.0,6919.0,0.8670426065162907
훈제란,3220.0,25261.0,7.8450310559006216
청란,6770.0,1835.0,0.2710487444608567
난각번호1번,3820.0,1734.0,0.4539267015706806
청계란,3580.0,822.0,0.22960893854748604
훈제계란,3620.0,26713.0,7.379281767955801
메추리알,16370.0,47938.0,2.9284056200366524
감동란,20480.0,866.0,0.04228515625
유기농계란,1090.0,1702.0,1.5614678899082568
초란,5700.0,2125.0,0.37280701754385964
구운달걀,1430.0,36540.0,25.552447552447553
훈제메추리알,3300.0,1531.0,0.46393939393939393
편육,19140.0,29046.0,1.5175548589341692
순살족발,2720.0,6935.0,2.5496323529411766
고메함박스테이크,11540.0,10369.0,0.898526863084922
오징어순대,22270.0,2254.0,0.10121239335428828
함박스테이크,26230.0,44038.0,1.6789172703011819
소곱창구이,1470.0,5083.0,3.4578231292517008
천하장사소세지,10560.0,16026.0,1.5176136363636363
제주갈치,10520.0,33661.0,3.1997148288973385
바다장어,12650.0,39694.0,3.137865612648221
영광굴비,7550.0,24247.0,3.211523178807947
반건조생선,9020.0,36978.0,4.099556541019956
박대,18820.0,10801.0,0.5739107332624868
옥돔,10550.0,32068.0,3.0396208530805686
참치회,29470.0,5588.0,0.18961655921275875
민물장어,23790.0,50597.0,2.126817990752417
간고등어,5350.0,28427.0,5.313457943925234
광천김,22840.0,43259.0,1.894001751313485
대천김,20490.0,16603.0,0.8102977061981455
김선물세트,1240.0,94216.0,75.98064516129033
김자반,8640.0,35731.0,4.135532407407408
도시락김,5790.0,70463.0,12.169775474956822
매생이,22390.0,9834.0,0.439213934792318
김가루,6670.0,23948.0,3.5904047976011992
명란김,12100.0,4382.0,0.3621487603305785
김밥김,7310.0,52278.0,7.151573187414501
성경김,10220.0,24136.0,2.361643835616438
다시마,17650.0,120842.0,6.8465722379603395
조미김,7850.0,69384.0,8.838726114649681
기장미역,4840.0,10055.0,2.0774793388429753
천사채,19730.0,5183.0,0.2626964014191586
곰피,7930.0,7622.0,0.9611601513240857
스코어보드,1190.0,96881.0,81.4126050420168
축구작전판,1210.0,37379.0,30.891735537190083
점수판,1840.0,73621.0,40.011413043478264
전자호루라기,3530.0,63278.0,17.925779036827194
전자호각,1180.0,58227.0,49.344915254237286
포수장비,1350.0,47183.0,34.95037037037037
광파오븐,24940.0,70239.0,2.816319165998396
스메그오븐,18090.0,3947.0,0.2181868435599779
큐커,26880.0,4456.0,0.16577380952380952
삼성큐커,20090.0,3624.0,0.18038825286212046
비스포크큐커,16500.0,2536.0,0.1536969696969697
LG광파오븐,18930.0,7945.0,0.4197041732699419
위즈웰오븐,9400.0,1242.0,0.1321276595744681
스메그,24900.0,36515.0,1.4664658634538152
발뮤다더레인지,12520.0,928.0,0.07412140575079872
ML32EW1,9730.0,1084.0,0.11140801644398766
광파오븐렌지,7570.0,48904.0,6.460237780713342
엘지광파오븐,9390.0,7945.0,0.8461128860489883
MLJ39EW,9790.0,998.0,0.10194075587334014
엘지식기세척기,20700.0,27132.0,1.3107246376811594
식기세척기12인용,11080.0,15405.0,1.3903429602888087
식기세척기6인용,13070.0,11485.0,0.8787299158377965
DUBJ4ES,18030.0,831.0,0.04608985024958403
업소용식기세척기,10690.0,122936.0,11.500093545369504
삼성식기세척기,18920.0,19330.0,1.0216701902748415
6인용식기세척기,6710.0,11485.0,1.7116244411326378
SK매직식기세척기,14300.0,3061.0,0.21405594405594405
DEBJ4ES,9920.0,1043.0,0.10514112903225807
DUBJ4EH,5680.0,380.0,0.06690140845070422
LG식기세척기12인용,12340.0,9575.0,0.7759319286871961
DUBJ4EL,11970.0,1118.0,0.09340016708437761
전기물끓이기,4320.0,50590.0,11.710648148148149
드롱기전기포트,17160.0,8758.0,0.5103729603729604
테팔전기포트,11600.0,12922.0,1.1139655172413794
라면조리기,28090.0,14512.0,0.516625133499466
접이식전기포트,10270.0,40736.0,3.966504381694255
LG정수기렌탈,21890.0,22923.0,1.0471904979442668
쿠쿠정수기렌탈,9600.0,32772.0,3.41375
빌트인정수기,4280.0,5805.0,1.3563084112149533
코웨이정수기렌탈,13910.0,24286.0,1.745938173975557
SK정수기렌탈,5350.0,13163.0,2.460373831775701
브리타정수기필터,27230.0,14981.0,0.5501652589056188
쿠쿠냉온정수기,1360.0,36171.0,26.596323529411766
SK매직정수기렌탈,3000.0,13130.0,4.376666666666667
전자동커피머신,14630.0,69213.0,4.730895420369104
커피머신기,13990.0,57969.0,4.143602573266619
플랜잇커피머신,8280.0,1745.0,0.2107487922705314
네스프레소시티즈,16440.0,2630.0,0.1599756690997567
네스프레소에센자미니,16770.0,2552.0,0.15217650566487775
커피머신렌탈,6970.0,11024.0,1.5816355810616929
반자동커피머신,6400.0,60953.0,9.52390625
카누커피머신,27700.0,2751.0,0.09931407942238267
돌체구스토커피머신,19730.0,24825.0,1.2582361885453623
네스프레소버츄오플러스,12780.0,3012.0,0.23568075117370893
오븐토스터기,1100.0,68114.0,61.92181818181818
드롱기토스트기,9340.0,5095.0,0.5455032119914347
테팔토스트기,2550.0,3807.0,1.4929411764705882
스메그토스트기,3760.0,4063.0,1.0805851063829788
필립스토스트기,2910.0,2342.0,0.8048109965635739
발뮤다오븐,6480.0,4789.0,0.7390432098765433
발뮤다토스터,1730.0,4515.0,2.6098265895953756
발뮤다토스트기,4980.0,4515.0,0.9066265060240963
드롱기토스터기,1530.0,5095.0,3.3300653594771243
호빵기계,26910.0,43156.0,1.6037160906726124
계란삶는기계,8320.0,38167.0,4.587379807692308
오연수찜기,9490.0,1554.0,0.16375131717597471
디온리스텐찜기,11020.0,114.0,0.010344827586206896
슬로우쿠커,8330.0,62150.0,7.460984393757503
에버홈스팀멀티쿠커,16970.0,85.0,0.005008839127872717
에그쿠커,1930.0,60681.0,31.440932642487045
락앤락멀티쿠커,1970.0,137.0,0.06954314720812182
에버홈멀티쿠커,4640.0,129.0,0.027801724137931035
휴롬스팀팟,2950.0,247.0,0.08372881355932203
룸미러블랙박스,9240.0,42177.0,4.564610389610389
