relative_keyword,total_search,total_store,competitive_rate,avg_price,avg_sale
글라스락베이비,2840.0,4712.0,1.6591549295774648,19848.0,6222290.0
도노도노식판,4110.0,109.0,0.0265206812652068,61869.0,3773833.0
모윰식판,2160.0,624.0,0.2888888888888888,49850.0,6816.0
초기이유식스푼,1210.0,2641.0,2.1826446280991734,9514.0,1424784.0
이유식숟가락,2170.0,50752.0,23.388018433179724,9240.0,1176015.0
유아수저세트,1600.0,95334.0,59.58375,9007.0,1104938.0
릿첼스푼,1310.0,1422.0,1.085496183206107,9745.0,1320008.0
아기숟가락,4020.0,13625.0,3.3893034825870645,7600.0,1111115.0
에디슨수저,2950.0,6799.0,2.3047457627118644,11033.0,1807600.0
유아젓가락,2460.0,70706.0,28.742276422764228,6144.0,610704.0
교정젓가락,1240.0,29191.0,23.541129032258063,7082.0,664231.0
아기젓가락,2330.0,11993.0,5.147210300429185,6408.0,904530.0
자기주도이유식턱받이,4800.0,3176.0,0.6616666666666666,16490.0,4570388.0
코니턱받이,15390.0,175.0,0.0113710201429499,23788.0,1176000.0
아기침받이,2420.0,17196.0,7.105785123966943,6090.0,2409730.0
침받이,2450.0,28938.0,11.811428571428571,6267.0,2967172.0
일회용턱받이,1680.0,6637.0,3.950595238095238,9899.0,344314.0
방수턱받이,1780.0,68753.0,38.6252808988764,11693.0,3177752.0
엄마턱받이,2440.0,1908.0,0.7819672131147541,16857.0,464246.0
자수턱받이,1280.0,3880.0,3.03125,11279.0,620390.0
자기주도턱받이,2140.0,3235.0,1.5116822429906542,14650.0,3870521.0
무쉬턱받이,2230.0,351.0,0.1573991031390134,18378.0,621281.0
퍼기찜기,7470.0,157.0,0.0210174029451137,33114.0,4344562.0
릴리팟,4000.0,1128.0,0.282,46473.0,985003.0
릴리팟이유식냄비,5470.0,546.0,0.09981718464351,49649.0,824283.0
이유식조리도구,1290.0,15227.0,11.803875968992248,23708.0,1193800.0
퍼기멀티찜기,4500.0,154.0,0.0342222222222222,33273.0,4344562.0
이유식스파츌라,1690.0,4777.0,2.826627218934912,10785.0,577745.0
이유식냄비,9050.0,54528.0,6.025193370165746,28975.0,1394404.0
초기이유식준비물,4730.0,1865.0,0.394291754756871,18713.0,1646364.0
퍼기이유식찜기,1260.0,129.0,0.1023809523809523,33050.0,4727236.0
아기과즙망,1660.0,2191.0,1.319879518072289,10109.0,930393.0
브릭오,1070.0,173.0,0.1616822429906542,46260.0,552778.0
그로미미빨대리필,2350.0,513.0,0.2182978723404255,14155.0,1187048.0
임산부청바지,1560.0,20401.0,13.077564102564102,33113.0,148161.0
임산부요가복,2110.0,11260.0,5.3364928909952605,27090.0,426688.0
임산부스타킹,8580.0,24060.0,2.804195804195804,9216.0,478292.0
임산부기모스타킹,1990.0,3275.0,1.6457286432160805,15439.0,334621.0
임부레깅스,2360.0,90380.0,38.29661016949152,15063.0,1155626.0
임산부기모레깅스,3130.0,18771.0,5.997124600638978,16599.0,601376.0
임산부래쉬가드,1080.0,4307.0,3.987962962962963,26569.0,156575.0
전자파차단담요,1530.0,3124.0,2.041830065359477,61217.0,87916.0
임산부화장품,3980.0,37162.0,9.33718592964824,31087.0,3206657.0
클라란스튼살크림,4840.0,576.0,0.1190082644628099,84080.0,277679.0
버츠비튼살크림,1660.0,1048.0,0.6313253012048192,26625.0,1569391.0
임산부오일,2420.0,12757.0,5.271487603305785,34196.0,2055156.0
튼살오일,2200.0,7840.0,3.5636363636363635,34041.0,2310012.0
클라랑스튼살크림,2980.0,576.0,0.1932885906040268,84528.0,277679.0
카보크림,2800.0,50.0,0.0178571428571428,60295.0,3217277.0
프라하우스손목보호대,2260.0,339.0,0.15,14861.0,195480.0
산후손목보호대,1520.0,3555.0,2.338815789473684,8808.0,569308.0
마더스베이비손목보호대,1440.0,796.0,0.5527777777777778,11770.0,525230.0
마더스베이비,9740.0,5844.0,0.6,19585.0,1599805.0
프라하우스,1440.0,2244.0,1.5583333333333331,18254.0,471445.0
신생아속싸개,5780.0,26713.0,4.621626297577855,24836.0,5537019.0
스와들업뱀부라이트,1300.0,225.0,0.173076923076923,71422.0,3358323.0
스와들스트랩,3220.0,1204.0,0.3739130434782609,30181.0,311380.0
스와들미,8460.0,883.0,0.1043735224586288,39929.0,552783.0
스와들블랭킷,1490.0,1747.0,1.17248322147651,25921.0,318018.0
엘라바스트랩,3680.0,459.0,0.1247282608695652,34151.0,5554862.0
말랑하니스와들업,2660.0,1638.0,0.6157894736842106,44106.0,7221817.0
스와들,3030.0,11316.0,3.734653465346535,29629.0,5910144.0
신생아스와들업,3350.0,1474.0,0.44,48307.0,4473789.0
아기속싸개,1980.0,13122.0,6.627272727272727,24573.0,5855919.0
엘라바,2370.0,1620.0,0.6835443037974683,51730.0,918589.0
나비잠스와들업,2360.0,120.0,0.0508474576271186,47329.0,3837856.0
애기바당,1930.0,269.0,0.1393782383419689,25436.0,743455.0
조리원속싸개,1200.0,541.0,0.4508333333333333,18365.0,1182571.0
겉싸개,12220.0,22928.0,1.8762684124386253,64758.0,974786.0
신생아겉싸개,3830.0,8253.0,2.1548302872062663,40845.0,558271.0
아기겉싸개,1200.0,7862.0,6.551666666666667,34409.0,570102.0
마리데,3310.0,241.0,0.072809667673716,23732.0,3816494.0
아기침대패드,6730.0,52241.0,7.762407132243685,36835.0,4756051.0
아기쿨매트,1050.0,13370.0,12.733333333333333,64833.0,16405983.0
아기담요,4750.0,109999.0,23.15768421052632,23820.0,1863043.0
마이리틀데이지,19120.0,435.0,0.0227510460251046,33238.0,8584150.0
비비엔다,25070.0,2898.0,0.1155963302752293,66805.0,18026153.0
신생아이불,5600.0,53506.0,9.554642857142856,37050.0,7246601.0
신생아블랭킷,4660.0,24940.0,5.351931330472103,26824.0,2536347.0
포몽드,27570.0,4222.0,0.1531374682626042,65865.0,20193706.0
아기슬리핑백,2390.0,9141.0,3.824686192468619,29093.0,320799.0
꼬꼬잠,1790.0,286.0,0.1597765363128491,33066.0,288478.0
방수요,5550.0,107212.0,19.31747747747748,19733.0,5318125.0
신생아방수패드,2190.0,10110.0,4.616438356164384,20804.0,3659901.0
아기방수매트,1200.0,38476.0,32.06333333333333,18403.0,4377693.0
뮤라방수요,3790.0,801.0,0.2113456464379947,38170.0,1153166.0
뮤라방수패드,1100.0,360.0,0.3272727272727272,38426.0,1100375.0
태교DIY,1710.0,40682.0,23.7906432748538,22260.0,361820.0
배냇저고리만들기,2970.0,1322.0,0.4451178451178451,41071.0,581089.0
태교바느질,1950.0,20304.0,10.412307692307692,21005.0,470586.0
베넷저고리만들기,1260.0,1335.0,1.0595238095238095,39941.0,340569.0
애착인형만들기,2770.0,10377.0,3.746209386281589,18807.0,319819.0
모빌만들기,1770.0,59627.0,33.68757062146893,8256.0,121588.0
태교,4580.0,105981.0,23.13995633187773,21093.0,780533.0
옹아리닷컴,1380.0,696.0,0.5043478260869565,24059.0,536205.0
용띠아기,2930.0,3137.0,1.0706484641638223,28727.0,965029.0
뽀야베이비,1800.0,533.0,0.2961111111111111,32010.0,101428.0
아기바디필로우,5480.0,15673.0,2.860036496350365,31447.0,743480.0
뒤집기방지쿠션,6340.0,4957.0,0.7818611987381704,38899.0,750693.0
아기침대범퍼가드,3660.0,17550.0,4.795081967213115,28094.0,1233495.0
라라스,7650.0,189.0,0.0247058823529411,33143.0,15075.0
신생아바디필로우,1620.0,3359.0,2.0734567901234566,40607.0,625124.0
뒤집기방지,1200.0,10251.0,8.5425,39529.0,698715.0
아기침대가드쿠션,1650.0,10683.0,6.474545454545455,27367.0,637267.0
침대가드쿠션,4180.0,30322.0,7.254066985645933,32196.0,1302635.0
벨라아기침대가드,1080.0,151.0,0.1398148148148148,25955.0,1173662.0
벨라아기침대,14870.0,611.0,0.0410894418291862,24956.0,2577189.0
기저귀케이크,4150.0,8550.0,2.060240963855421,61904.0,90500.0
탯줄보관함,3570.0,6808.0,1.9070028011204485,22161.0,481067.0
탯줄보관,3280.0,4029.0,1.2283536585365853,18207.0,396384.0
탯줄,3270.0,15246.0,4.662385321100918,20701.0,606640.0
아기손발조형물,1400.0,735.0,0.525,61940.0,1081413.0
아기발도장,1150.0,3749.0,3.26,22149.0,961321.0
신생아손발조형물,1060.0,867.0,0.8179245283018868,46774.0,1332755.0
알지네이트,3440.0,1875.0,0.5450581395348837,17667.0,379589.0
손발조형물,1040.0,1145.0,1.1009615384615383,63138.0,1228326.0
아기탯줄도장,1320.0,2865.0,2.1704545454545454,43537.0,1811748.0
탯줄도장DIY,1570.0,1083.0,0.6898089171974522,37738.0,1607254.0
성장동영상,9210.0,426.0,0.0462540716612377,49855.0,923821.0
돌잔치영상,3080.0,773.0,0.2509740259740259,49781.0,731066.0
돌잔치성장동영상,2150.0,216.0,0.1004651162790697,50429.0,803773.0
돌성장동영상,1330.0,286.0,0.2150375939849624,49332.0,803823.0
성장영상,1050.0,1059.0,1.008571428571429,50407.0,858191.0
성장동영상제작,1610.0,148.0,0.0919254658385093,43505.0,781528.0
돌영상제작,1110.0,126.0,0.1135135135135135,38937.0,903275.0
필메이커,23000.0,2223.0,0.0966521739130434,36698.0,2192543.0
셀프성장동영상,1720.0,124.0,0.0720930232558139,52656.0,617515.0
성장앨범,2980.0,30844.0,10.3503355704698,12937.0,404452.0
아기성장앨범,1180.0,10402.0,8.815254237288135,23598.0,835431.0
노시부필터,4780.0,32.0,0.006694560669456,8143.0,1064617.0
갭베이비,7180.0,28817.0,4.013509749303621,30102.0,22122.0
아기레그워머,3250.0,1330.0,0.4092307692307692,11777.0,112186.0
베이비갭,1450.0,28817.0,19.873793103448275,32535.0,22122.0
신생아바지,1670.0,47567.0,28.483233532934133,17320.0,2408710.0
크리스마스아기옷,16310.0,6561.0,0.40226854690374,25986.0,882840.0
아기바디수트,5670.0,114262.0,20.152028218694884,24711.0,1809320.0
블루독바디수트,2250.0,16338.0,7.261333333333333,47545.0,166400.0
압소바바디수트,1790.0,18021.0,10.067597765363129,41884.0,75822.0
신생아외출복,4060.0,43063.0,10.60665024630542,27215.0,1233832.0
50일아기옷,3150.0,6749.0,2.1425396825396827,25790.0,1542756.0
미니로브,6700.0,23147.0,3.454776119402985,21785.0,259466.0
배냇가운,1980.0,7393.0,3.733838383838384,24743.0,1086582.0
에뜨와배냇저고리,1410.0,21612.0,15.327659574468084,34956.0,63120.0
베넷저고리,5110.0,1498.0,0.2931506849315068,24427.0,1116122.0
배냇수트,2720.0,416.0,0.1529411764705882,27143.0,454998.0
배냇슈트,1160.0,43368.0,37.38620689655173,27553.0,920896.0
태명배냇저고리,1020.0,266.0,0.2607843137254902,29252.0,2138401.0
배넷슈트,1920.0,706.0,0.3677083333333333,24967.0,281872.0
손싸개,4130.0,71431.0,17.295641646489106,6232.0,1275554.0
발싸개,1580.0,55035.0,34.83227848101266,6774.0,967220.0
아기보넷,4570.0,37898.0,8.292778993435448,10860.0,536571.0
신생아보넷,1810.0,94880.0,52.41988950276243,16600.0,701625.0
아기니트보넷,2150.0,5119.0,2.38093023255814,13962.0,208142.0
아기보넷모자,1200.0,28845.0,24.0375,11465.0,546302.0
아기겨울보넷,1080.0,8451.0,7.825,13326.0,363507.0
압소바우주복,6580.0,56032.0,8.515501519756839,69669.0,363212.0
블루독우주복,5520.0,29800.0,5.398550724637682,59567.0,756871.0
아가방우주복,8190.0,50984.0,6.225152625152625,51758.0,315912.0
밍크뮤우주복,7330.0,28930.0,3.946793997271487,53555.0,290133.0
블루독베이비우주복,3730.0,29738.0,7.972654155495978,58515.0,743306.0
우주복패딩,12830.0,21664.0,1.6885424785658614,83023.0,693909.0
방한우주복,5800.0,27643.0,4.766034482758621,33398.0,1407933.0
콜롬비아우주복,4710.0,709.0,0.1505307855626327,81157.0,26533.0
캉골키즈티셔츠,1540.0,8876.0,5.763636363636364,39837.0,59405.0
뉴에라키즈,8980.0,90613.0,10.09053452115813,39528.0,31205.0
아동목폴라,1590.0,61651.0,38.77421383647799,12784.0,786236.0
여아블라우스,1260.0,56501.0,44.842063492063495,22357.0,61500.0
통장지갑,2750.0,57548.0,20.92654545454545,7404.0,1356586.0
호호마켓,4470.0,783.0,0.1751677852348993,20905.0,4918272.0
동지갑,17380.0,10648.0,0.6126582278481013,7265.0,1740882.0
베트남동지갑,10400.0,5678.0,0.5459615384615385,8210.0,1278464.0
베트남지갑,2500.0,7290.0,2.916,8303.0,1474115.0
페소지갑,1440.0,1743.0,1.2104166666666667,13087.0,459616.0
패딩벨트,9190.0,116059.0,12.628835690968444,12711.0,249392.0
전투모,1210.0,4305.0,3.557851239669421,23593.0,220675.0
군인모자,1550.0,38529.0,24.857419354838708,10596.0,238018.0
전역모,3640.0,6013.0,1.6519230769230768,16641.0,242242.0
예비군모자,1660.0,1554.0,0.936144578313253,13432.0,174411.0
남자숏비니,1080.0,55432.0,51.32592592592592,11854.0,591821.0
스투시비니,20420.0,7626.0,0.3734573947110676,62201.0,223408.0
나이키비니,18130.0,25103.0,1.3846111417539988,27524.0,136800.0
아크테릭스비니,20900.0,6857.0,0.3280861244019138,71194.0,173342.0
노스페이스비니,13710.0,22800.0,1.663019693654267,30002.0,179933.0
가니비니,14810.0,15031.0,1.0149223497636732,96952.0,242567.0
칼하트비니,12800.0,20573.0,1.607265625,36016.0,109073.0
항암모자,3880.0,58216.0,15.004123711340206,13800.0,541109.0
MLB비니,18220.0,34698.0,1.904390779363337,38159.0,333223.0
고양이비니,10790.0,45916.0,4.255421686746988,14491.0,72312.0
남자중절모,1540.0,100589.0,65.31753246753247,17639.0,357177.0
클로슈햇,1890.0,44721.0,23.66190476190476,39144.0,129792.0
써스데이아일랜드모자,1900.0,509.0,0.2678947368421052,51207.0,74912.0
머리두건,3180.0,51659.0,16.24496855345912,9904.0,232357.0
듀렉,1270.0,1084.0,0.8535433070866142,15075.0,64825.0
나이키버킷햇,5690.0,28938.0,5.085764499121265,30674.0,532369.0
캉골모자,17640.0,65951.0,3.738718820861678,54276.0,926467.0
서핑모자,1370.0,58148.0,42.44379562043795,28057.0,691444.0
대두버킷햇,1120.0,45334.0,40.47678571428571,16706.0,1492100.0
닥스모자,10100.0,74649.0,7.390990099009901,72193.0,89023.0
뉴스보이캡,2710.0,111679.0,41.209963099631,19384.0,242655.0
닥스헌팅캡,2800.0,9443.0,3.3725,81086.0,128107.0
캉골헌팅캡,1480.0,5820.0,3.932432432432433,62679.0,165162.0
중년남성모자,1880.0,119859.0,63.75478723404255,20449.0,164583.0
카페모자,1420.0,61951.0,43.6274647887324,14807.0,105063.0
마도로스캡,1420.0,25812.0,18.1774647887324,20759.0,262905.0
중년남자모자,1430.0,119859.0,83.81748251748252,20251.0,164583.0
할아버지모자,1490.0,37061.0,24.87315436241611,19275.0,117705.0
아미먼트모자,1110.0,616.0,0.554954954954955,31511.0,190059.0
트루퍼햇,16900.0,85371.0,5.0515384615384615,29170.0,452602.0
뉴진스토끼모자,1590.0,2016.0,1.2679245283018867,24066.0,2483.0
곰돌이모자,9710.0,114568.0,11.798970133882596,11316.0,110864.0
노스페이스방한모자,15700.0,2703.0,0.1721656050955414,86658.0,202808.0
노스페이스귀달이모자,5560.0,3486.0,0.6269784172661871,64829.0,324427.0
여성밍크모자,1530.0,77526.0,50.67058823529412,71873.0,87520.0
질스튜어트장갑,17990.0,10342.0,0.5748749305169538,29556.0,227846.0
캐시미어장갑,14400.0,76788.0,5.3325,40871.0,275606.0
어그장갑,21800.0,13034.0,0.5978899082568807,70971.0,177844.0
닥스장갑,16230.0,48713.0,3.001417128773876,42449.0,315106.0
작업용방한장갑,1780.0,12349.0,6.937640449438202,7458.0,79686.0
카이맨장갑,8470.0,3172.0,0.3744982290436836,50985.0,175493.0
닥스남성장갑,3750.0,25575.0,6.82,49778.0,202981.0
닥스가죽장갑,5430.0,28207.0,5.194659300184162,52539.0,189073.0
투명뿔테안경,5950.0,38380.0,6.450420168067227,41873.0,1390351.0
레이벤안경테,3960.0,27757.0,7.009343434343434,87213.0,456567.0
다이소안경케이스,1660.0,254.0,0.1530120481927711,8099.0,27550.0
안경김서림방지,7730.0,117643.0,15.21901681759379,6758.0,1680315.0
안경클리너,1640.0,81572.0,49.73902439024391,6711.0,1462930.0
안경거치대,1660.0,83196.0,50.11807228915663,9065.0,47600.0
안경나사,1390.0,28420.0,20.446043165467625,20564.0,97394.0
안경김서림방지제,1870.0,5276.0,2.8213903743315507,6950.0,152186.0
하스,3990.0,105379.0,26.41077694235589,32210.0,764058.0
벨벳머리띠,6050.0,74817.0,12.366446280991736,10441.0,540608.0
웨딩티아라,1230.0,98381.0,79.98455284552846,19879.0,149651.0
장폴클라리쎄헤어밴드,1390.0,6979.0,5.020863309352518,73219.0,70513.0
왕리본머리띠,1470.0,29840.0,20.29931972789116,7963.0,135178.0
진주머리띠,1510.0,130370.0,86.33774834437087,10183.0,175502.0
명품머리띠,2810.0,29639.0,10.547686832740212,9899.0,82307.0
쿠쿠수제뜨,4520.0,3219.0,0.7121681415929203,18531.0,242661.0
면사포,4460.0,42082.0,9.43542600896861,8057.0,291361.0
웨딩베일,1530.0,102966.0,67.29803921568627,10455.0,208641.0
머리핀정리대,1120.0,12664.0,11.307142857142855,8902.0,96426.0
웨딩촬영소품,2780.0,127300.0,45.79136690647482,7739.0,224053.0
커프스버튼,1180.0,108039.0,91.55847457627118,14513.0,249200.0
커프스링크,1490.0,75972.0,50.98791946308725,17172.0,249200.0
페이크후드,2860.0,86229.0,30.15,12174.0,3653900.0
페이크폴라,2590.0,25890.0,9.996138996138995,6930.0,113035.0
밍크넥워머,2760.0,27251.0,9.87355072463768,47222.0,208807.0
니트후드넥워머,1160.0,110632.0,95.37241379310343,16339.0,145657.0
성인목수건,2580.0,2499.0,0.9686046511627908,9073.0,115662.0
수면넥워머,1300.0,10270.0,7.9,10989.0,164635.0
캐시미어넥워머,1450.0,39031.0,26.91793103448276,40694.0,316018.0
공갈목티,1430.0,14001.0,9.790909090909093,6047.0,243809.0
어깨숄,1940.0,125770.0,64.8298969072165,14627.0,302088.0
페이크카라,5920.0,121091.0,20.45456081081081,8886.0,324668.0
넥케이프,2810.0,122099.0,43.451601423487546,8805.0,359749.0
목카라,1470.0,11098.0,7.549659863945578,12868.0,512313.0
행커치프,2330.0,17807.0,7.642489270386266,6593.0,112223.0
행거칩,1690.0,12129.0,7.176923076923077,9049.0,150786.0
그로밋키링,21440.0,14803.0,0.6904384328358208,8308.0,1068544.0
곰돌이키링,9860.0,80545.0,8.168864097363084,8383.0,398087.0
짱구키링,5420.0,19968.0,3.684132841328413,6575.0,77182.0
포카홀더,10520.0,38177.0,3.6289923954372623,7178.0,189999.0
부채춤부채,1640.0,21009.0,12.810365853658537,13856.0,11983.0
용돈부채,2470.0,3179.0,1.2870445344129555,13327.0,631234.0
우치와,2440.0,1274.0,0.5221311475409836,32577.0,236166.0
소방계급장,3710.0,1119.0,0.3016172506738544,20249.0,15166.0
패딩스티커,2640.0,17086.0,6.471969696969697,6384.0,154367.0
꽃사지,1250.0,1517.0,1.2136,12726.0,2870.0
코르사주,1500.0,5631.0,3.754,16384.0,3153.0
한복노리개,2110.0,42018.0,19.913744075829385,13245.0,205146.0
한복가방,1500.0,22614.0,15.076,29888.0,75950.0
댕기,3350.0,53755.0,16.046268656716418,7744.0,153901.0
족두리,4420.0,5791.0,1.3101809954751131,13169.0,308859.0
조바위,2750.0,6724.0,2.445090909090909,19805.0,115700.0
한복장신구,1400.0,30623.0,21.873571428571427,15186.0,133541.0
배씨댕기,1160.0,2873.0,2.4767241379310345,6497.0,103071.0
복건,1600.0,5614.0,3.50875,25860.0,150000.0
아가드안전문,6560.0,10103.0,1.540091463414634,26589.0,924282.0
아기펜스,2230.0,25337.0,11.36188340807175,43752.0,2249624.0
아기안전펜스,1650.0,18006.0,10.912727272727272,41964.0,2041449.0
아가드,7680.0,35933.0,4.678776041666667,13338.0,1656611.0
아기헬멧,2860.0,10408.0,3.639160839160839,18597.0,538205.0
아기머리쿵,1420.0,5199.0,3.6612676056338014,17106.0,291057.0
머리쿵쿠션,1050.0,4824.0,4.594285714285714,15781.0,293316.0
베일리바오머리보호대,1280.0,206.0,0.1609375,25841.0,556722.0
손끼임방지,3380.0,58814.0,17.400591715976333,8318.0,496573.0
문끼임방지,1650.0,68304.0,41.39636363636364,7541.0,600146.0
문손끼임방지,1810.0,45173.0,24.957458563535912,8282.0,597083.0
유아디딤대,1390.0,13627.0,9.803597122302158,24179.0,866650.0
디딤대,1660.0,121316.0,73.08192771084337,22670.0,1626759.0
아이팜디딤대,3210.0,405.0,0.1261682242990654,38709.0,1958623.0
아기디딤대,2080.0,8756.0,4.209615384615384,28476.0,841360.0
아기계단,2840.0,23809.0,8.383450704225352,27266.0,434324.0
발디딤대,1320.0,45866.0,34.7469696969697,17999.0,657844.0
모기기피제,5800.0,87944.0,15.162758620689656,7680.0,2088938.0
버물리,3040.0,55.0,0.0180921052631578,16264.0,289202.0
물파스,3200.0,10469.0,3.2715625,7393.0,1281380.0
리안드림콧,18610.0,348.0,0.0186996238581407,90660.0,3295305.0
보니아기침대,6960.0,607.0,0.0872126436781609,25325.0,2672479.0
휴대용아기침대,2540.0,27337.0,10.76259842519685,61683.0,98590.0
아기책상,7980.0,66254.0,8.30250626566416,90508.0,2129919.0
아기책상의자,2300.0,16089.0,6.995217391304347,94386.0,2611607.0
유아테이블,1800.0,90759.0,50.42166666666667,74184.0,2243874.0
세이지폴책상,1920.0,69.0,0.0359375,69971.0,83833.0
아기책상세트,2050.0,10122.0,4.937560975609756,98006.0,2485635.0
이케아아기책상,3170.0,516.0,0.162776025236593,97358.0,858914.0
공부상,2290.0,48230.0,21.06113537117904,25303.0,1715828.0
뒹굴러테이블,1200.0,266.0,0.2216666666666666,61450.0,2875797.0
시디즈아띠,1930.0,207.0,0.1072538860103626,87434.0,515475.0
시디즈아기의자,1560.0,140.0,0.0897435897435897,81270.0,242443.0
일룸아기의자,2400.0,65.0,0.0270833333333333,84348.0,6650928.0
아기소파,6430.0,89647.0,13.94199066874028,86152.0,1669393.0
유아쇼파,2820.0,106304.0,37.69645390070922,90713.0,1669393.0
유아소파,2200.0,106304.0,48.32,89555.0,1669393.0
뒹굴러소파,8640.0,518.0,0.0599537037037037,65092.0,641250.0
유아빈백,1100.0,8982.0,8.165454545454546,72029.0,267647.0
뒹굴러,1810.0,816.0,0.450828729281768,64207.0,436908.0
범보의자,20590.0,3350.0,0.1627003399708596,76949.0,4012138.0
유아식탁의자,3860.0,64164.0,16.62279792746114,91364.0,6814720.0
트립트랩쿠션,5000.0,992.0,0.1984,48326.0,1854418.0
소프트의자,2200.0,98387.0,44.721363636363634,24915.0,416234.0
이유식의자,3810.0,52751.0,13.845406824146982,89842.0,6366467.0
아기소프트의자,1070.0,3339.0,3.120560747663552,30281.0,488155.0
이케아아기옷걸이,1040.0,1102.0,1.0596153846153846,6271.0,59685.0
다이소아기옷걸이,1280.0,115.0,0.08984375,14136.0,1482.0
장난감정리대,3970.0,24865.0,6.263224181360202,59370.0,874888.0
레고정리함,4410.0,43054.0,9.76281179138322,21098.0,1500570.0
아이팜장난감정리함,1850.0,1250.0,0.6756756756756757,62344.0,1294661.0
아기장난감정리함,1310.0,27767.0,21.19618320610687,36509.0,1446464.0
레고정리박스,1300.0,11208.0,8.621538461538462,21538.0,1205518.0
장난감수납함,2040.0,95349.0,46.73970588235294,21789.0,1171500.0
장난감보관함,1600.0,119691.0,74.806875,25455.0,1031545.0
이케아장난감정리함,1740.0,2370.0,1.362068965517241,32281.0,68156.0
아이팜,9630.0,14566.0,1.512564901349948,47805.0,2941299.0
루나스토리,3670.0,3733.0,1.01716621253406,75307.0,12869216.0
유아변기커버,4730.0,42939.0,9.07801268498943,21768.0,980304.0
아기변기커버,5250.0,10149.0,1.933142857142857,24713.0,870033.0
휴대용소변기,3300.0,46412.0,14.064242424242424,7083.0,340294.0
남아소변기,2310.0,10876.0,4.7082251082251085,14958.0,690833.0
두리변기,7940.0,1459.0,0.1837531486146095,37315.0,288200.0
아이팜변기,3360.0,496.0,0.1476190476190476,29940.0,7865256.0
아기소변기,1160.0,9749.0,8.404310344827586,20807.0,587495.0
두리변기커버,3370.0,810.0,0.2403560830860534,42085.0,299623.0
신생아면봉,2120.0,7786.0,3.672641509433962,6730.0,539179.0
마더케이면봉,1080.0,514.0,0.4759259259259259,14825.0,1296142.0
촉코촉코면봉,4830.0,57.0,0.0118012422360248,68492.0,35025.0
아기손톱깎이,2600.0,13840.0,5.323076923076923,10912.0,673690.0
신생아손톱깎이,2380.0,4758.0,1.9991596638655464,11689.0,1391785.0
아가드네일트리머,1740.0,272.0,0.1563218390804597,20040.0,2732169.0
네일트리머,2260.0,57719.0,25.53938053097345,20828.0,663397.0
아기손톱트리머,1410.0,2494.0,1.7687943262411348,22545.0,366930.0
신생아네일트리머,1140.0,1187.0,1.0412280701754386,24850.0,366930.0
마더케이손톱깎이,1480.0,338.0,0.2283783783783783,15359.0,2450775.0
신생아손톱,1440.0,5121.0,3.55625,11963.0,885557.0
초등학생마스크,1900.0,12332.0,6.490526315789474,10414.0,1951847.0
블루본마스크소형,5830.0,3220.0,0.5523156089193825,13618.0,223071.0
기저귀쓰레기통,5150.0,46928.0,9.11223300970874,35164.0,4834255.0
기저귀휴지통,2590.0,46928.0,18.11891891891892,34671.0,4697365.0
매직캔,24780.0,27035.0,1.091000807102502,35336.0,8122600.0
아기바리깡,1660.0,7600.0,4.578313253012048,43255.0,3421820.0
아기빗,1690.0,5450.0,3.224852071005917,14949.0,64312.0
신생아빗,1100.0,6906.0,6.278181818181818,18299.0,64312.0
토이클리너,1470.0,2771.0,1.8850340136054424,18133.0,668525.0
소독스프레이,3750.0,95381.0,25.434933333333333,17517.0,456704.0
엄마랑아기랑,2080.0,2510.0,1.2067307692307692,25340.0,845964.0
살균스프레이,1140.0,55280.0,48.49122807017544,17635.0,766244.0
노시부석션팁,13170.0,267.0,0.0202733485193621,11528.0,2574687.0
코빼는기계,2560.0,18435.0,7.201171875,29136.0,69044374.0
아기콧물흡입기,4680.0,6610.0,1.4123931623931625,31279.0,65355107.0
휴비딕콧물흡입기,6290.0,972.0,0.1545310015898251,42516.0,162056.0
한일포근,6610.0,359.0,0.0543116490166414,73120.0,3173209.0
코흡입기,2290.0,26531.0,11.585589519650656,26795.0,1047853.0
성인콧물흡입기,2090.0,866.0,0.4143540669856459,50794.0,187453.0
노시부팁,3220.0,329.0,0.1021739130434782,9887.0,3592570.0
노시부부속품,1560.0,157.0,0.1006410256410256,32821.0,5398247.0
노시부프로,2310.0,133.0,0.0575757575757575,25578.0,126894839.0
코끼리뻥코,2220.0,287.0,0.1292792792792793,6397.0,49266.0
브라운콧물흡입기,2130.0,368.0,0.1727699530516432,51628.0,227635.0
키재기,3400.0,79127.0,23.27264705882353,13639.0,935675.0
아기키재기,2100.0,10113.0,4.815714285714286,13875.0,277005.0
초음파키재기,1070.0,4048.0,3.783177570093458,50392.0,161495.0
실리콘약병,10710.0,2190.0,0.2044817927170868,11382.0,667952.0
열냉각시트,1470.0,13004.0,8.84625850340136,6843.0,468302.0
열패치,3540.0,62637.0,17.69406779661017,9466.0,574608.0
해열패치,1810.0,5688.0,3.1425414364640885,6123.0,313077.0
아기열패치,1540.0,1028.0,0.6675324675324675,9883.0,276289.0
브리스틱칫솔,3300.0,2386.0,0.723030303030303,34701.0,199486.0
코도모칫솔,2100.0,3338.0,1.5895238095238096,20214.0,562769.0
티니핑칫솔,1930.0,2110.0,1.093264248704663,16293.0,441679.0
돌아기칫솔,2250.0,1251.0,0.556,11229.0,1358321.0
컨트리세이브360,1960.0,209.0,0.1066326530612244,28807.0,62423.0
조르단칫솔2단계,1890.0,2657.0,1.405820105820106,18562.0,29879.0
