relative_keyword,total_search,total_store_count,competitive_rate
오메가3,226600.0,934740.0,4.13
쌀20KG,109500.0,99355.0,0.91
아르기닌,181500.0,178481.0,0.98
닭가슴살,232300.0,582401.0,2.51
절임배추,225800.0,44479.0,0.2
유산균,148600.0,1472631.0,9.91
글루타치온,354300.0,249035.0,0.7
감홍사과,79520.0,2371.0,0.03
맥심모카골드,66200.0,106934.0,1.62
빼빼로만들기,210000.0,11774.0,0.06
귤,165600.0,343411.0,2.07
고구마,165200.0,772042.0,4.67
과메기,301100.0,26201.0,0.09
밀크씨슬,129100.0,326780.0,2.53
오쏘몰이뮨,151600.0,7718.0,0.05
쌀10KG,58690.0,162323.0,2.77
먹태깡,165200.0,1373.0,0.01
후리스,206800.0,4422022.0,21.38
경량패딩,402500.0,1913989.0,4.76
등산화,96500.0,2263926.0,23.46
핫팩,287100.0,908364.0,3.16
노스페이스패딩,640300.0,216961.0,0.34
디스커버리패딩,350400.0,115976.0,0.33
디스커버리경량패딩,110000.0,39571.0,0.36
에어텐트,95900.0,283786.0,2.96
무릎보호대,130500.0,1210363.0,9.27
K2패딩,266000.0,101096.0,0.38
골프웨어,127100.0,7378536.0,58.05
트레킹화,45170.0,628266.0,13.91
전기자전거,168100.0,1943530.0,11.56
침낭,69300.0,1237771.0,17.86
K2씬에어,182500.0,29893.0,0.16
캠핑의자,66500.0,2018531.0,30.35
캠핑테이블,58200.0,1949062.0,33.49
노스페이스후리스,96400.0,84824.0,0.88
롱패딩,369700.0,1377170.0,3.73
내셔널지오그래픽,596300.0,693876.0,1.16
스타벅스텀블러,215400.0,130834.0,0.61
요소수,71100.0,17659.0,0.25
비데,104300.0,540849.0,5.19
텀블러,156100.0,3467047.0,22.21
전자담배액상,111300.0,116306.0,1.04
식기건조대,70700.0,1064212.0,15.05
다이어리,135700.0,7068024.0,52.09
차량용방향제,132600.0,800651.0,6.04
빨래건조대,83100.0,855667.0,10.3
크리스마스트리,380800.0,3602675.0,9.46
보온도시락,78380.0,707140.0,9.02
안마의자,117600.0,213613.0,1.82
전자담배,230300.0,290195.0,1.26
멀티탭,108700.0,1496778.0,13.77
A4용지,51700.0,1091855.0,21.12
스탠리텀블러,208000.0,112678.0,0.54
강아지옷,91100.0,2033591.0,22.32
차량용핸드폰거치대,49440.0,1813661.0,36.68
마스크,119100.0,6610410.0,55.5
수건,66600.0,4041610.0,60.68
문화상품권,158200.0,9744.0,0.06
화환,71800.0,1357834.0,18.91
코스트코상품권,98850.0,167.0,0.0
에버랜드자유이용권,172500.0,23.0,0.0
유튜브프리미엄,181800.0,2680.0,0.01
롯데월드자유이용권,166800.0,58.0,0.0
일본유심,95500.0,7893.0,0.08
신세계상품권,107200.0,16896.0,0.16
롯데월드,820100.0,9686.0,0.01
부산요트투어,37940.0,4032.0,0.11
개업화분,47710.0,268868.0,5.64
대마도배편,40140.0,169.0,0.0
후쿠오카버스투어,22850.0,547.0,0.02
크루즈여행,85600.0,66435.0,0.78
와이파이도시락,122900.0,1227.0,0.01
식전영상,28000.0,432.0,0.02
일본여행,322200.0,285379.0,0.89
혜화연극,59260.0,124.0,0.0
컬쳐랜드,302100.0,357.0,0.0
에버랜드,954300.0,20931.0,0.02
카메라,46430.0,17881304.0,385.12
카메라추천,9470.0,17881304.0,1888.21
면세점가방,3300.0,3481.0,1.05
