relative_keyword,total_search,total_store_count,competitive_rate
시계,369700.0,17710498.0,47.91
도어벨,5900.0,478712.0,81.14
우체통,18740.0,321773.0,17.17
장식인형,220.0,2663926.0,12108.75
디자인문패,110.0,3405465.0,30958.77
냉장고자석,7990.0,525649.0,65.79
인테리어창문,260.0,1707187.0,6566.1
인테리어파티션,2280.0,803085.0,352.23
인터폰박스,640.0,49366.0,77.13
화병,25960.0,1628945.0,62.75
전통공예소품,20.0,299056.0,14952.8
인테리어분수,300.0,427675.0,1425.58
앤틱소품,780.0,1905991.0,2443.58
워터볼,4870.0,265222.0,54.46
오르골,20710.0,549486.0,26.53
매트,53990.0,21026622.0,389.45
미술작품,7170.0,536269.0,74.79
베개,205800.0,6708375.0,32.6
침대커버,27940.0,1912337.0,68.44
홑이불,2130.0,321217.0,150.81
패드,23540.0,20961627.0,890.47
요,15950.0,804351.0,50.43
차렵이불,43780.0,2166754.0,49.49
스프레드,12390.0,388238.0,31.33
담요,36240.0,2643420.0,72.94
무릎담요,14540.0,563678.0,38.77
전기매트커버,900.0,54713.0,60.79
이불커버,15290.0,1742723.0,113.98
토퍼커버,7530.0,189328.0,25.14
침대커버세트,2930.0,587166.0,200.4
요이불세트,850.0,75581.0,88.92
토퍼,107200.0,1227270.0,11.45
베개솜,11920.0,450873.0,37.82
이불솜,4490.0,490754.0,109.3
이불패드세트,1130.0,801878.0,709.63
이불베개세트,900.0,1883643.0,2092.94
방석솜,1170.0,148973.0,127.33
쿠션솜,4530.0,471582.0,104.1
요솜,1920.0,33307.0,17.35
매트솜,150.0,48981.0,326.54
속통,80.0,145471.0,1818.39
러그,65600.0,6553172.0,99.9
대자리,1620.0,179776.0,110.97
쿨매트,8810.0,513856.0,58.33
왕골자리,160.0,45024.0,281.4
카페트,38350.0,6921979.0,180.49
발매트,46390.0,3013781.0,64.97
커튼,91800.0,5714113.0,62.25
로만셰이드,60.0,8905.0,148.42
한샘커튼,1330.0,3712.0,2.79
롤스크린,12100.0,334535.0,27.65
버티컬,13670.0,323597.0,23.67
캐노피,42700.0,1341823.0,31.42
바란스,2000.0,722024.0,361.01
블라인드,632900.0,1159043.0,1.83
대나무발,4170.0,101509.0,24.34
비즈발,1400.0,59106.0,42.22
실커튼,1610.0,81130.0,50.39
자바라,33630.0,862886.0,25.66
방석,38850.0,3735235.0,96.15
쿠션,51440.0,15238338.0,296.24
콤비블라인드,8140.0,129229.0,15.88
뜨개질,18900.0,1275389.0,67.48
자수,10200.0,7207574.0,706.62
원단,22420.0,4090692.0,182.46
펠트,9400.0,1602562.0,170.49
퀼트,11020.0,1358802.0,123.3
부자재,6400.0,5620188.0,878.15
수예용품,180.0,3234625.0,17970.14
국내분유,370.0,62815.0,169.77
보석십자수,59590.0,1361278.0,22.84
수입분유,970.0,39500.0,40.72
특수분유,960.0,17113.0,17.83
수입기저귀,140.0,49776.0,355.54
휴대용,1660.0,33986432.0,20473.75
혼합세트,60.0,649363.0,10822.72
캡형,40.0,504457.0,12611.42
물티슈캡,750.0,44533.0,59.38
업소용,1970.0,10153721.0,5154.17
물티슈워머,5250.0,7648.0,1.46
코인티슈,2550.0,50847.0,19.94
이유식재료,1520.0,24790.0,16.31
수제이유식,780.0,19318.0,24.77
유아과자,940.0,112081.0,119.24
유아두유,270.0,4760.0,17.63
젖병,18250.0,394522.0,21.62
젖병,18250.0,394523.0,21.62
노리개젖꼭지,800.0,35476.0,44.34
유축기,16010.0,29781.0,1.86
분유케이스,3140.0,8693.0,2.77
보틀워머,3920.0,15550.0,3.97
시트,5000.0,9184592.0,1836.92
수유쿠션,24470.0,55874.0,2.28
수유패드,12830.0,21858.0,1.7
수유가리개,1440.0,3277.0,2.28
휴대용,1660.0,33986432.0,20473.75
초경량,490.0,4363513.0,8905.13
절충형,450.0,27063.0,60.14
유모차용품,160.0,559445.0,3496.53
유모차,44820.0,1102593.0,24.6
일체형,1350.0,2881728.0,2134.61
아기띠,31140.0,57849.0,1.86
패드,23540.0,20961642.0,890.47
분리형,180.0,1885582.0,10475.46
힙시트,10660.0,16334.0,1.53
포대기,12420.0,133738.0,10.77
아기띠침받이,3730.0,5626.0,1.51
기저귀가방,63400.0,299911.0,4.73
처네,250.0,36736.0,146.94
망토,5410.0,687700.0,127.12
워머,8720.0,2897616.0,332.3
슬링,6880.0,4286472.0,623.03
미아방지용품,20.0,21089.0,1054.45
유아목욕가운,550.0,74154.0,134.83
유아샴푸캡,420.0,30090.0,71.64
유아욕조,1820.0,76708.0,42.15
유아목욕의자,350.0,25974.0,74.21
유아세면대,1620.0,25957.0,16.02
스펀지,14240.0,2643784.0,185.66
수도꼭지,33620.0,1649761.0,49.07
기저귀크림,1370.0,9963.0,7.27
유아목욕장난감,90.0,171024.0,1900.27
정리함,15060.0,9935079.0,659.7
유아로션,3160.0,94590.0,29.93
유아크림,880.0,176988.0,201.12
유아선크림,1050.0,45425.0,43.26
유아오일,240.0,58049.0,241.87
유아파우더,50.0,42664.0,853.28
유아비누,600.0,53011.0,88.35
유아바스,340.0,137879.0,405.53
유아입욕제,620.0,26468.0,42.69
샴푸,89300.0,4040403.0,45.25
색조화장품,2570.0,3322952.0,1292.98
바디용품,680.0,2709382.0,3984.39
혼합세트,60.0,649361.0,10822.68
유아변기,6270.0,107422.0,17.13
유아면봉,370.0,45605.0,123.26
커버,6230.0,47662339.0,7650.46
손톱깎이,25750.0,540618.0,20.99
기저귀휴지통,3200.0,50428.0,15.76
유아마스크,2720.0,235037.0,86.41
파우더통,1500.0,50724.0,33.82
유아손세정제,300.0,23284.0,77.61
분통,750.0,6907.0,9.21
콧물흡입기,19790.0,14671.0,0.74
키재기,3690.0,74882.0,20.29
제균스프레이,340.0,8014.0,23.57
투약기,140.0,11811.0,84.36
유아칫솔,8000.0,180501.0,22.56
유아치약,3980.0,79318.0,19.93
해열시트,880.0,11313.0,12.86
유아세탁세제,1410.0,50365.0,35.72
젖병소독기,32910.0,31096.0,0.94
얼룩제거제,11410.0,65642.0,5.75
혼합세트,60.0,649361.0,10822.68
젖병솔,5940.0,126616.0,21.32
젖병세정제,5920.0,31185.0,5.27
젖병건조대,9100.0,37690.0,4.14
장난감소독기,2120.0,20834.0,9.83
젖병집게,1600.0,12776.0,7.98
문닫힘방지,5070.0,218955.0,43.19
무릎보호대,141400.0,1134584.0,8.02
모서리보호대,13550.0,343196.0,25.33
안전문,12090.0,701809.0,58.05
머리보호대,1270.0,159433.0,125.54
콘센트안전커버,1720.0,80184.0,46.62
안전잠금장치,430.0,485520.0,1129.12
디딤대,1380.0,112577.0,81.58
모기밴드,3820.0,104666.0,27.4
유아책상,11540.0,101661.0,8.81
유아이유식의자,50.0,48584.0,971.68
유아침대,12040.0,243723.0,20.24
유아공부상,220.0,10945.0,49.75
유아의자,5410.0,247681.0,45.78
장난감정리함,21050.0,298727.0,14.19
기저귀정리함,2550.0,58847.0,23.08
유아옷걸이,1490.0,40802.0,27.38
유아소파,2210.0,99020.0,44.81
유아식기,3530.0,370696.0,105.01
유아스푼,280.0,296215.0,1057.91
유아컵,1450.0,370897.0,255.79
연습용젓가락,250.0,113009.0,452.04
포크,13910.0,2737214.0,196.78
과즙망,5520.0,6461.0,1.17
수유복,7390.0,76229.0,10.32
턱받이,16540.0,395868.0,23.93
조리기,190.0,165574.0,871.44
바지,28970.0,46623255.0,1609.36
요가복,60820.0,1876521.0,30.85
청바지,69120.0,12924585.0,186.99
트레이닝복,22590.0,10232473.0,452.96
원피스,560200.0,28456441.0,50.8
레깅스,34840.0,4539936.0,130.31
스타킹,19610.0,1682606.0,85.8
임부속옷,970.0,230385.0,237.51
스커트,27080.0,16132777.0,595.75
모유수유차,300.0,2392.0,7.97
산모방석,320.0,26664.0,83.32
임산부보호대,90.0,52177.0,579.74
임산부화장품,3950.0,37196.0,9.42
전자파차단앞치마,610.0,3172.0,5.2
겉싸개,12520.0,21335.0,1.7
속싸개,15350.0,82939.0,5.4
태교용품,100.0,39722.0,397.22
임산부바디필로우,10660.0,55863.0,5.24
낮잠이불,18130.0,157498.0,8.69
아기이불,10500.0,209700.0,19.97
유아베개,5110.0,183665.0,35.94
패드,23540.0,20961642.0,890.47
요,15950.0,804358.0,50.43
방수요,6590.0,100735.0,15.29
슬리핑백,3630.0,104185.0,28.7
보낭,240.0,6789.0,28.29
탯줄보관함,3440.0,6754.0,1.96
셀프촬영,1350.0,263579.0,195.24
기저귀케이크,4150.0,6318.0,1.52
유치보관함,5960.0,12699.0,2.13
돌잔치용품,240.0,103635.0,431.81
액자,51800.0,13996235.0,270.2
성장앨범,3250.0,29764.0,9.16
탯줄도장,32800.0,5733.0,0.17
성장카드,270.0,8873.0,32.86
손발도장,140.0,4711.0,33.65
바디슈트,6390.0,1122002.0,175.59
돌기념품,120.0,230456.0,1920.47
스패츠,4580.0,148698.0,32.47
레그,2240.0,1975069.0,881.73
신생아모자,8830.0,175118.0,19.83
배냇저고리,25600.0,172346.0,6.73
발싸개,1160.0,54517.0,47.0
롬퍼,2350.0,584950.0,248.91
손,15080.0,23556025.0,1562.07
가제손수건,6350.0,47819.0,7.53
세트,8510.0,96872780.0,11383.41
우주복,11560.0,501359.0,43.37
티셔츠,37500.0,66232041.0,1766.19
보닛,3480.0,693578.0,199.3
셔츠,41500.0,73205959.0,1764.0
남방,19190.0,4669357.0,243.32
블라우스,81220.0,9819696.0,120.9
조끼,25730.0,11775224.0,457.65
니트,43840.0,25347064.0,578.17
재킷,3640.0,25693820.0,7058.74
카디건,3620.0,9627851.0,2659.63
상하세트,1110.0,3734221.0,3364.16
원피스,560200.0,28455953.0,50.8
스웨터,6490.0,9321224.0,1436.24
청바지,69120.0,12924329.0,186.98
바지,28970.0,46622317.0,1609.33
레깅스,34840.0,4539846.0,130.31
코트,21930.0,10900873.0,497.08
점퍼,16450.0,10462720.0,636.03
정장,30890.0,11245396.0,364.05
트레이닝복,22590.0,10232283.0,452.96
공주드레스,7200.0,583763.0,81.08
스커트,27080.0,16132777.0,595.75
드레스,20670.0,28077849.0,1358.39
교복,21810.0,1141896.0,52.36
한복,85200.0,1035291.0,12.15
레인코트,10740.0,1682836.0,156.69
패밀리룩,12230.0,159680.0,13.06
점프슈트,13400.0,1990084.0,148.51
댄스복,14070.0,2148594.0,152.71
코스튬의상,4870.0,2738318.0,562.28
발레복,19600.0,211680.0,10.8
잠옷,79700.0,6541060.0,82.07
스키복,10770.0,271638.0,25.22
홈웨어,15440.0,8560923.0,554.46
내복,5190.0,2000124.0,385.38
내의,1860.0,2000124.0,1075.34
러닝,15730.0,6803259.0,432.5
수면조끼,12220.0,104893.0,8.58
브라,30410.0,7424834.0,244.16
브라팬티세트,3810.0,1952113.0,512.37
팬티,32020.0,9346022.0,291.88
속치마,5610.0,232280.0,41.4
가방,142300.0,80620093.0,566.55
지갑,55760.0,13798377.0,247.46
신발,69120.0,85313270.0,1234.28
속바지,9830.0,912238.0,92.8
배변훈련팬티,4980.0,28153.0,5.65
타이즈,4040.0,887531.0,219.69
귀마개,21240.0,975694.0,45.94
장갑,16010.0,8786771.0,548.83
양말,103100.0,9805509.0,95.11
모자,77430.0,21407696.0,276.48
목도리,14080.0,3057190.0,217.13
두건,8480.0,621788.0,73.32
앞치마,83600.0,2205811.0,26.39
토시,9880.0,1942729.0,196.63
스카프,55490.0,4139701.0,74.6
벨트,35170.0,11699408.0,332.65
선글라스,77000.0,5313332.0,69.0
넥타이,32020.0,2430715.0,75.91
멜빵,9270.0,1631535.0,176.0
우산,84000.0,5289291.0,62.97
여아수영복,7340.0,388095.0,52.87
남아수영복,5510.0,359809.0,65.3
수경,36880.0,1347701.0,36.54
헤어액세서리,240.0,7147054.0,29779.39
수영가방,42500.0,1031558.0,24.27
비치백,6970.0,817640.0,117.31
목걸이,102600.0,9967791.0,97.15
수모,23610.0,494525.0,20.95
귀마개,21240.0,975694.0,45.94
순금주얼리,400.0,405710.0,1014.28
팔찌,89510.0,7949882.0,88.82
펜던트,14040.0,6106242.0,434.92
순금돌반지,2730.0,29115.0,10.66
귀걸이,92410.0,9185433.0,99.4
보행기,19940.0,350198.0,17.56
쏘서,13050.0,96515.0,7.4
바운서,17900.0,41931.0,2.34
주얼리세트,360.0,1506780.0,4185.5
흔들침대,1020.0,76018.0,74.53
놀이방매트,14190.0,348451.0,24.56
작동완구,100.0,2955781.0,29557.81
점퍼루,10470.0,3058.0,0.29
물놀이용품,2770.0,1887213.0,681.3
미술놀이,1670.0,3847933.0,2304.15
승용완구,200.0,308490.0,1542.45
블록,9080.0,6869777.0,756.58
신생아,25250.0,2401691.0,95.12
어린이자전거,15540.0,447576.0,28.8
언어,10830.0,840773.0,77.63
유아,33960.0,32699447.0,962.88
역할놀이,3290.0,1646220.0,500.37
원목교구,2630.0,500626.0,190.35
가베,12980.0,416275.0,32.07
소꿉놀이,6760.0,1455798.0,215.35
음악,27300.0,2440021.0,89.38
과학완구,410.0,1263498.0,3081.7
자연,13560.0,5516140.0,406.79
악기놀이,190.0,406893.0,2141.54
캐릭터,96800.0,8369271.0,86.46
봉제인형,2990.0,2154491.0,720.57
캐릭터카드,850.0,943255.0,1109.71
딱지,6820.0,748946.0,109.82
DVD,6480.0,1885912.0,291.04
학습교구,210.0,2807617.0,13369.6
학습보드게임,80.0,165251.0,2065.64
비디오,5760.0,2606105.0,452.45
기타인형,60.0,110976.0,1849.6
닭고기,5350.0,703978.0,131.58
쇠고기,5490.0,1112051.0,202.56
돼지고기,25830.0,330840.0,12.81
알류,360.0,40725.0,113.12
양고기,42160.0,261882.0,6.21
생선,18010.0,1292384.0,71.76
오리고기,41470.0,145832.0,3.52
김,67160.0,1460966.0,21.75
축산가공식품,20.0,760054.0,38002.7
어패류,6920.0,258708.0,37.39
장류,650.0,944860.0,1453.63
젓갈,17290.0,213736.0,12.36
해산물,31450.0,416781.0,13.25
해초,6690.0,614132.0,91.8
잡곡,13960.0,535817.0,38.38
혼합곡,800.0,76093.0,95.12
건어물,14300.0,398301.0,27.85
쌀,71700.0,1534037.0,21.4
수산가공식품,50.0,74569.0,1491.38
견과류,81700.0,794539.0,9.73
건과류,4090.0,262116.0,64.09
채소,13160.0,1275509.0,96.92
과일,80800.0,6379014.0,78.95
절임류,220.0,123349.0,560.68
장조림,24720.0,59299.0,2.4
장아찌,10120.0,133176.0,13.16
조림류,30.0,27611.0,920.37
단무지,11440.0,39211.0,3.43
볶음류,100.0,34691.0,346.91
갓김치,33240.0,29804.0,0.9
총각김치,22250.0,47220.0,2.12
포기김치,8970.0,166791.0,18.59
반찬세트,360.0,222730.0,618.69
깍두기,25560.0,93067.0,3.64
겉절이,28400.0,16082.0,0.57
나박김치,13370.0,9425.0,0.7
묵은지,22180.0,31397.0,1.42
동치미,23860.0,51919.0,2.18
열무김치,45630.0,42660.0,0.93
절임배추,21130.0,20032.0,0.95
파김치,51620.0,24662.0,0.48
백김치,12500.0,24378.0,1.95
별미김치,910.0,43560.0,47.87
탄산수,61810.0,268217.0,4.34
탄산음료,5970.0,1264236.0,211.76
오이소박이,51270.0,8577.0,0.17
청량,4670.0,1144147.0,245.0
생수,93400.0,486238.0,5.21
건강,18970.0,92574845.0,4880.07
과즙음료,120.0,829319.0,6910.99
차류,240.0,2507114.0,10446.31
주스,8450.0,1727282.0,204.41
커피,225700.0,12281073.0,54.41
기능성음료,220.0,396907.0,1804.12
우유,37880.0,1851843.0,48.89
전통,6520.0,2495954.0,382.82
차음료,520.0,2457325.0,4725.62
두유,63740.0,547781.0,8.59
스무디,11950.0,311747.0,26.09
요구르트,23710.0,752817.0,31.75
파우더,14510.0,3459412.0,238.42
코코아,6040.0,377172.0,62.45
쿠키,58280.0,2683575.0,46.05
엿,9410.0,33083.0,3.52
사탕,20870.0,1388352.0,66.52
초콜릿,44270.0,2233446.0,50.45
스낵,4230.0,2329111.0,550.62
껌,7930.0,1200947.0,151.44
젤리,33420.0,10367250.0,310.21
팝콘,25730.0,408742.0,15.89
캐러멜,1980.0,491881.0,248.42
푸딩,25610.0,259249.0,10.12
한과,58500.0,207457.0,3.55
강정,8890.0,118943.0,13.38
전병,15310.0,67788.0,4.43
화과자,52030.0,75719.0,1.46
빙수,49680.0,540600.0,10.88
떡,62010.0,742278.0,11.97
빵,44870.0,2222320.0,49.53
아이스크림,117200.0,1189205.0,10.15
생크림,22110.0,115628.0,5.23
마가린,9120.0,14550.0,1.6
시리얼,22650.0,919579.0,40.6
케이크,101240.0,3506944.0,34.64
치즈,44110.0,1511771.0,34.27
피자,172100.0,831824.0,4.83
휘핑크림,13200.0,51890.0,3.93
버터,43310.0,1209548.0,27.93
연유,22460.0,32453.0,1.44
핫도그,44160.0,243206.0,5.51
딤섬,29130.0,70112.0,2.41
햄버거,117900.0,278791.0,2.36
만두,64510.0,956865.0,14.83
샐러드,157600.0,1183014.0,7.51
즉석국,2650.0,650368.0,245.42
즉석탕,80.0,634114.0,7926.42
튀김류,230.0,306130.0,1331.0
어묵,20890.0,281958.0,13.5
간편조리식품,800.0,3442327.0,4302.91
짜장,8850.0,178700.0,20.19
떡볶이,212000.0,380048.0,1.79
카레,49180.0,269278.0,5.48
도시락,100200.0,2412449.0,24.08
게살,3670.0,66710.0,18.18
맛살,6120.0,26819.0,4.38
누룽지,43660.0,271419.0,6.22
미트볼,7120.0,66615.0,9.36
함박,2330.0,63110.0,27.09
즉석밥,10440.0,590020.0,56.52
죽,50430.0,688477.0,13.65
건강환,440.0,563403.0,1280.46
정,31030.0,5088275.0,163.98
스프,13240.0,993488.0,75.04
한방재료,240.0,299809.0,1249.2
건강분말,80.0,1622853.0,20285.66
비타민제,980.0,2187582.0,2232.23
꿀,56530.0,1411614.0,24.97
인삼,30440.0,308806.0,10.14
홍삼,94500.0,680187.0,7.2
환자식,2470.0,104911.0,42.47
건강즙,1730.0,645833.0,373.31
과일즙,950.0,638737.0,672.35
영양제,38610.0,12324462.0,319.2
가르시니아,33940.0,145272.0,4.28
영양보충식,70.0,92488.0,1321.26
식이섬유,24290.0,301430.0,12.41
다이어트바,930.0,224533.0,241.43
다이어트차,7530.0,104473.0,13.87
콜라겐,120300.0,1064965.0,8.85
CLA,19230.0,272218.0,14.16
곤약,21870.0,161492.0,7.38
카테킨,12470.0,50519.0,4.05
잔티젠,18730.0,10182.0,0.54
히알루론산,39550.0,299132.0,7.56
와일드망고,700.0,11925.0,17.04
레몬밤,11880.0,60010.0,5.05
단백질보충제,78600.0,1324172.0,16.85
참치,84650.0,770686.0,9.1
연어,63740.0,551870.0,8.66
시네트롤,1280.0,4272.0,3.34
시서스,53100.0,51422.0,0.97
꽁치,8220.0,34613.0,4.21
옥수수,64410.0,860938.0,13.37
번데기,23570.0,33576.0,1.42
고등어,48380.0,205046.0,4.24
골뱅이,34470.0,76047.0,2.21
과일,80800.0,6378999.0,78.95
황도,16550.0,52793.0,3.19
햄,12130.0,906601.0,74.74
피클,14220.0,245328.0,17.25
콩,17150.0,1522363.0,88.77
세트,8510.0,96872804.0,11383.41
베이킹파우더,14540.0,39988.0,2.75
캔,7490.0,3620365.0,483.36
올리브,28680.0,1631355.0,56.88
호떡믹스,5110.0,9191.0,1.8
제빵재료,1260.0,274310.0,217.71
제과,3960.0,4238381.0,1070.3
제빵믹스,80.0,82132.0,1026.65
액젓,4970.0,85142.0,17.13
식초,16850.0,439220.0,26.07
고춧가루,64620.0,147495.0,2.28
고추냉이,6060.0,39431.0,6.51
후추,14500.0,523188.0,36.08
올리고당,15180.0,135459.0,8.92
물엿,7940.0,81388.0,10.25
천연감미료,580.0,53105.0,91.56
겨자,7610.0,78640.0,10.33
소금,97600.0,1323612.0,13.56
대두유,1940.0,48855.0,25.18
올리브유,50810.0,208730.0,4.11
카놀라유,27400.0,81561.0,2.98
설탕,37690.0,1136151.0,30.14
참기름,49880.0,197809.0,3.97
들기름,30970.0,107955.0,3.49
포도씨유,28300.0,54961.0,1.94
아보카도오일,49740.0,48708.0,0.98
해바라기씨유,13960.0,28208.0,2.02
파스타소스,6730.0,150491.0,22.36
케첩,3250.0,150541.0,46.32
마요네즈,31580.0,78522.0,2.49
스파게티,38490.0,618553.0,16.07
바베큐소스,4300.0,67541.0,15.71
돈가스소스,3430.0,41585.0,12.12
핫소스,9590.0,83289.0,8.68
스테이크,47010.0,817872.0,17.4
칠리,4020.0,210144.0,52.27
오리엔탈드레싱,15560.0,13250.0,0.85
발사믹드레싱,6080.0,57143.0,9.4
머스타드소스,4450.0,64151.0,14.42
굴소스,20940.0,42747.0,2.04
튀김가루,6150.0,47342.0,7.7
부침가루,8910.0,37105.0,4.16
빵가루,5640.0,30901.0,5.48
드레싱,11680.0,1697494.0,145.33
오트밀,109300.0,447926.0,4.1
쌀가루,10080.0,27555.0,2.73
찹쌀가루,6860.0,21891.0,3.19
콩가루,7350.0,78898.0,10.73
아몬드가루,13880.0,12494.0,0.9
밀가루,14640.0,382059.0,26.1
딸기잼,11990.0,99911.0,8.33
사과잼,3120.0,27754.0,8.9
초코잼,1140.0,15019.0,13.17
땅콩잼,5220.0,45375.0,8.69
커피시럽,5230.0,97083.0,18.56
초코시럽,2520.0,37620.0,14.93
메이플시럽,20660.0,35530.0,1.72
시럽,9580.0,794018.0,82.88
된장,19750.0,315718.0,15.99
간장,16630.0,603305.0,36.28
면류,250.0,1495770.0,5983.08
고추장,24190.0,274022.0,11.33
라면,63100.0,2380748.0,37.73
청국장,49220.0,76205.0,1.55
낫토,6510.0,139636.0,21.45
양념장,3060.0,215700.0,70.49
쌈장,12110.0,72661.0,6.0
메주,6720.0,68497.0,10.19
찌개,33130.0,765915.0,23.12
죽,50430.0,688482.0,13.65
국,36440.0,1363381.0,37.41
밥,31420.0,2129882.0,67.79
면,8950.0,27881960.0,3115.3
튀김,10430.0,1591725.0,152.61
볶음,1670.0,1036665.0,620.76
구이,2410.0,1675017.0,695.03
파스타,112410.0,915724.0,8.15
조림,2870.0,107322.0,37.39
간식,37400.0,7048598.0,188.47
디저트,52150.0,2002738.0,38.4
찜,5810.0,804639.0,138.49
전통주,27640.0,38500.0,1.39
양주,77900.0,329790.0,4.23
맥주,60940.0,1617262.0,26.54
수입와인,90.0,35274.0,391.93
사케,24450.0,173487.0,7.1
등산화,80100.0,2339777.0,29.21
등산가방,41930.0,2992958.0,71.38
등산의류,380.0,7779833.0,20473.24
등산장비,1220.0,2357413.0,1932.31
텐트,82900.0,5566270.0,67.14
타프,74900.0,1864170.0,24.89
캠핑용품,106600.0,27758193.0,260.4
침낭,57170.0,801964.0,14.03
캠핑매트,33810.0,1619765.0,47.91
천막,24050.0,1293717.0,53.79
랜턴,20210.0,5031678.0,248.97
타프용품,90.0,1716546.0,19072.73
캠핑가구,410.0,4297324.0,10481.28
캠핑왜건,1500.0,328273.0,218.85
취사용품,30.0,5412406.0,180413.53
아이스박스,75300.0,1351717.0,17.95
골프의류,4990.0,9458772.0,1895.55
골프연습용품,640.0,955896.0,1493.59
골프클럽,8180.0,7392610.0,903.74
골프잡화,100.0,3871735.0,38717.35
골프백,47270.0,2162527.0,45.75
골프공,56200.0,830910.0,14.78
골프화,62020.0,1853745.0,29.89
골프필드용품,750.0,3000547.0,4000.73
파크골프,56280.0,121265.0,2.15
로스트볼,53220.0,104662.0,1.97
자전거,178400.0,20573795.0,115.32
MTB,11920.0,3156364.0,264.8
잡화,4600.0,240755648.0,52338.18
자전거부품,3780.0,5987695.0,1584.05
자전거의류,9780.0,2029808.0,207.55
스키복,10770.0,271638.0,25.22
스키,9990.0,2285038.0,228.73
자전거용품,13110.0,8542923.0,651.63
보드복,7440.0,360099.0,48.4
스키장비,1520.0,220067.0,144.78
스키,9990.0,2285038.0,228.73
보드용품,80.0,8896432.0,111205.4
스노보드장비,50.0,141251.0,2825.02
낚싯대,2980.0,2373731.0,796.55
민물낚시,3000.0,2206027.0,735.34
루어낚시,7400.0,2169391.0,293.16
낚싯줄,570.0,667890.0,1171.74
낚시릴,4840.0,1298247.0,268.23
바다낚시,11110.0,2748440.0,247.38
낚시용품,15680.0,5729273.0,365.39
낚시의류,2910.0,1229739.0,422.59
낚시공구,150.0,730244.0,4868.29
남성수영복,6640.0,1278652.0,192.57
잡화,4600.0,240755648.0,52338.18
비치웨어,12300.0,3545199.0,288.23
여성수영복,26560.0,3746037.0,141.04
웨이트기구,310.0,1341649.0,4327.9
수영용품,4640.0,6061588.0,1306.38
러닝머신,11790.0,259489.0,22.01
진동운동기,540.0,42948.0,79.53
복근운동기구,10950.0,331086.0,30.24
거꾸리,7200.0,62025.0,8.61
헬스소품,90.0,2429105.0,26990.06
벨트마사지,650.0,79054.0,121.62
덤벨,39100.0,481678.0,12.32
아령,30170.0,481678.0,15.97
헬스사이클,700.0,242052.0,345.79
로잉머신,37340.0,91504.0,2.45
승마운동기,70.0,60691.0,867.01
일립티컬,9600.0,18148.0,1.89
트위스트,4090.0,1303980.0,318.82
줄넘기,29130.0,501974.0,17.23
스텝퍼,45920.0,525550.0,11.44
훌라후프,19530.0,130259.0,6.67
요가복,60820.0,1876560.0,30.85
요가링,15610.0,131104.0,8.4
케틀벨,21770.0,62235.0,2.86
요가매트,66500.0,728161.0,10.95
트램펄린,10160.0,221441.0,21.8
필라테스링,3830.0,104927.0,27.4
필라테스,228300.0,1857524.0,8.14
주니어,9330.0,4768182.0,511.06
롤러슈즈,1370.0,203105.0,148.25
스케이트보드,27570.0,1119602.0,40.61
아이스스케이트,1560.0,131336.0,84.19
인라인용품,70.0,279669.0,3995.27
스네이크보드,250.0,9197.0,36.79
핑거보드,4670.0,90734.0,19.43
킥보드,46230.0,1029787.0,22.28
트라이스키,60.0,845.0,14.08
오토바이,87300.0,20320285.0,232.76
오토바이용품,4360.0,8234858.0,1888.73
오토바이부품,1960.0,9608283.0,4902.19
오토바이의류,440.0,1201403.0,2730.46
전동휠,14000.0,394677.0,28.19
잡화,4600.0,240755648.0,52338.18
축구화,89350.0,743068.0,8.32
풋살화,93800.0,396851.0,4.23
축구가방,6150.0,465639.0,75.71
축구공,48870.0,483431.0,9.89
스쿠터,45160.0,16390696.0,362.95
축구장갑,1230.0,230954.0,187.77
축구양말,12480.0,213103.0,17.08
축구연습용품,130.0,315611.0,2427.78
축구보호대,1080.0,219698.0,203.42
야구양말,1610.0,28661.0,17.8
포수장비,1690.0,41057.0,24.29
축구의류,480.0,1169910.0,2437.31
야구보호대,380.0,59764.0,157.27
야구공,11650.0,135797.0,11.66
야구가방,3850.0,275561.0,71.57
야구화,7680.0,127057.0,16.54
헬멧,24760.0,3814268.0,154.05
글러브,15680.0,1598679.0,101.96
농구화,25510.0,684310.0,26.83
농구대,2180.0,185131.0,84.92
야구장갑,2720.0,177658.0,65.32
야구의류,200.0,803937.0,4019.68
야구배트,7990.0,183109.0,22.92
농구공,29340.0,371082.0,12.65
배구공,11320.0,141253.0,12.48
농구의류,160.0,447676.0,2797.98
농구공가방,2800.0,89652.0,32.02
탁구라켓,19860.0,396757.0,19.98
배구화,11900.0,127990.0,10.76
배구네트,920.0,54038.0,58.74
탁구화,12100.0,105912.0,8.75
탁구의류,340.0,150881.0,443.77
탁구공,8300.0,158291.0,19.07
탁구대,7110.0,83739.0,11.78
배드민턴라켓,45400.0,620390.0,13.66
배드민턴화,35100.0,233857.0,6.66
배드민턴가방,17720.0,223357.0,12.6
셔틀콕,14180.0,197015.0,13.89
스트링,8480.0,18393894.0,2169.09
배드민턴네트,4180.0,91039.0,21.78
그립,69700.0,5455107.0,78.27
배드민턴의류,12250.0,619382.0,50.56
테니스화,38970.0,434372.0,11.15
테니스가방,32140.0,325666.0,10.13
테니스공,15100.0,393161.0,26.04
테니스라켓,52540.0,695244.0,13.23
그립,69700.0,5455106.0,78.27
스쿼시라켓,7350.0,71052.0,9.67
