relative_keyword,avg_price
오이지,10419.0
단무지,4959.0
본죽장조림,15235.0
홍어무침,19679.0
반찬배달,16286.0
배추김치,28568.0
총각김치,21901.0
묵은지,24350.0
보쌈김치,19880.0
열무김치,18884.0
수제청,19171.0
로즈힙퓨레,44204.0
딸기청,19179.0
타트체리,24756.0
제로콜라,12662.0
도라지정과,39004.0
수제쿠키,10889.0
포켓몬빵,5904.0
크로와상생지,18362.0
자일리톨사탕,12435.0
르뱅쿠키,8607.0
호두정과,11404.0
목포쫀드기,14947.0
앵커버터,29041.0
구워먹는치즈,12887.0
모짜렐라치즈,17958.0
무염버터,13103.0
필라델피아크림치즈,19460.0
생크림,6334.0
슬라이스치즈,16900.0
피자치즈,16622.0
체다치즈,14150.0
스트링치즈,17542.0
연유,20408.0
서울우유생크림,10466.0
이즈니버터,15679.0
부라타치즈,17325.0
라꽁비에뜨버터,29478.0
중고노트북,312813.0
갤럭시북2,1204832.0
ASUS게이밍노트북,1661876.0
갤럭시북프로360,1713617.0
갤럭시북2프로,1608074.0
갤럭시탭S8울트라,1457393.0
24인치모니터,153371.0
32인치모니터,360671.0
LG모니터,328457.0
F24T350,164712.0
삼성27인치모니터,232018.0
GW2780,240950.0
22인치모니터,116783.0
울트라와이드모니터,559368.0
XL2546K,787685.0
가죽식탁매트,8154.0
삼각등받이쿠션,30902.0
강아지유산균,28987.0
고양이정수기,28462.0
강아지관절영양제,27629.0
마스터키보드,224313.0
야마하디지털피아노,1253820.0
입문용통기타,142589.0
커즈와일KA50,290130.0
방수비데,186092.0
세면대필터,16655.0
레터링풍선,23192.0
카드단말기,48848.0
포스용지,26994.0
만년도장,7184.0
용돈박스,15796.0
수제도장,25861.0
철제배너,38159.0
인생네컷앨범,9955.0
굴비,59432.0
멍게,11312.0
한라봉,21536.0
레드향,31465.0
대저토마토,27801.0
참외,63454.0
하이브리드자전거,546198.0
실내자전거거치대,27872.0
스키보호대,31962.0
스키양말,18169.0
스노우보드복,132598.0
골드윈스키복,185606.0
데상트스키복,571167.0
스노우보드헬멧,81022.0
삼봉에기,5299.0
집어등,51786.0
타이라바,3748.0
텅스텐헤드,11625.0
쪼꼬미에기,14519.0
가슴장화,38540.0
타이라바헤드,4633.0
야마시타AJ,6593.0
다이와낚시복,266853.0
메탈지그,4455.0
차량용소화기,23547.0
스트레치필름,27967.0
발열양말,12777.0
써스데이아일랜드원피스,124117.0
지고트원피스,189564.0
모조에스핀원피스,308530.0
나이키바람막이,102893.0
아디다스드로즈,48767.0
캘빈클라인드로즈,35481.0
아디다스슬리퍼,29150.0
독일군스니커즈,134978.0
지비츠세트,8956.0
신발방수스프레이,14173.0
고무신발끈,1923.0
평발깔창,19509.0
고무줄신발끈,1791.0
족저근막염깔창,22444.0
구두주걱,6981.0
신발밑창보강,16900.0
캉골백팩,104767.0
캉골메신저백,74215.0
내셔널지오그래픽가방,107494.0
내셔널지오그래픽백팩,108572.0
캉골슬링백,55963.0
18인치캐리어,63388.0
루이까또즈지갑,70517.0
몽블랑지갑,231771.0
몽블랑카드지갑,188809.0
몽블랑벨트,289476.0
페라가모벨트,370782.0
닥스벨트,92661.0
구찌벨트,447669.0
헤지스벨트,66581.0
루이비통벨트,841318.0
폴로모자,58422.0
헬렌카민스키비앙카,174859.0
화이트샌즈,33504.0
비비안웨스트우드장갑,86217.0
핑거홀장갑,18985.0
김서림방지안경닦이,6921.0
안경닦이,6971.0
톰포드선글라스,272468.0
베디베로선글라스,52409.0
틴트선글라스,43526.0
안경코받침,2335.0
바나나핀,6506.0
왕리본핀,8500.0
미니집게핀,3524.0
종아리압박스타킹,15602.0
닥스스카프,60868.0
프레드릭콘스탄트,1227987.0
로렉스남자시계,15210046.0
구찌시계,1159545.0
로즈몽시계,325849.0
주름개선크림,24520.0
비타민C세럼,29531.0
톤업선크림,17212.0
선스틱,12230.0
닥터지선크림,17574.0
헤라썬크림,27557.0
썬스틱,12472.0
선쿠션,17483.0
달바선크림,27187.0
AHC선스틱,17185.0
랑콤선크림,78461.0
무기자차선크림,16506.0
썬쿠션,15692.0
헤라선크림,27557.0
셀퓨전씨선크림,20562.0
아이오페선크림,30697.0
이니스프리선크림,20330.0
엘로엘선쿠션,19296.0
에스쁘아선크림,18698.0
클렌징워터,13561.0
약알칼리성클렌징폼,16540.0
약산성폼클렌징,11923.0
클렌징밤,17931.0
필링젤,11531.0
엔자임파우더,23386.0
어성초비누,8382.0
천연비누,7678.0
바이오더마클렌징워터,22278.0
